Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  220  ?h  ?h  246  ?b   => ?a  246  ?b	0.026561265	0.186459489	0.8	168	901	210	?a
?b  1  ?a  ?b  265  ?a   => ?a  287  ?b	0.080586081	0.985074627	1	132	134	132	?b
?h  215  ?b  ?a  246  ?h   => ?a  246  ?b	0.082687747	0.575357536	0.575357536	523	909	909	?a
?b  1  ?a  ?a  265  ?b   => ?a  287  ?b	0.080586081	0.992481203	1	132	133	132	?b
?g  1146  ?a  ?g  745  ?b   => ?a  745  ?b	0.013825023	0.144110276	0.425138632	460	3192	1082	?a
?b  76  ?h  ?a  78  ?h   => ?a  768  ?b	0.017252875	0.111710739	0.316030534	207	1853	655	?b
?b  613  ?h  ?a  768  ?h   => ?a  768  ?b	0.011001834	0.004469425	0.25	132	29534	528	?b
?b  247  ?a  ?a  78  ?b   => ?a  768  ?b	0.011751959	0.017941214	0.231147541	141	7859	610	?b
?a  768  ?h  ?h  879  ?b   => ?a  768  ?b	0.010001667	0.067758329	0.393442623	120	1771	305	?b
?g  220  ?a  ?g  246  ?b   => ?a  246  ?b	0.011541502	0.016527055	0.682242991	73	4417	107	?a
?a  239  ?h  ?h  447  ?b   => ?a  447  ?b	0.054263566	1	1	7	7	7	?a
?g  239  ?a  ?g  447  ?b   => ?a  447  ?b	0.023255814	0.2	1	3	15	3	?a
?h  796  ?a  ?b  797  ?h   => ?a  797  ?b	0.845849802	0.419607843	0.419607843	214	510	510	?b
?h  797  ?a  ?b  797  ?h   => ?a  797  ?b	0.292490119	0.20498615	0.20498615	74	361	361	?b
?a  796  ?h  ?b  797  ?h   => ?a  797  ?b	0.845849802	0.437627812	0.437627812	214	489	489	?b
?a  797  ?h  ?b  797  ?h   => ?a  797  ?b	0.292490119	0.212034384	0.212034384	74	349	349	?b
?a  109  ?b  ?b  51  ?a   => ?a  768  ?b	0.012002	0.911392405	0.98630137	144	158	146	?b
?b  796  ?h  ?h  797  ?a   => ?a  797  ?b	0.845849802	0.42043222	0.42043222	214	509	509	?b
?a  796  ?h  ?b  796  ?h   => ?a  797  ?b	0.932806324	0.101461737	0.46183953	236	2326	511	?b
?b  796  ?h  ?a  797  ?h   => ?a  797  ?b	0.845849802	0.437627812	0.437627812	214	489	489	?b
?a  796  ?b  ?b  797  ?a   => ?a  797  ?b	0.964426877	1	1	244	244	244	?b
?b  796  ?a  ?a  796  ?b   => ?a  797  ?b	0.964426877	0.133333333	0.575471698	244	1830	424	?b
?h  796  ?b  ?a  797  ?h   => ?a  797  ?b	0.881422925	0.437254902	0.437254902	223	510	510	?b
?h  797  ?b  ?a  797  ?h   => ?a  797  ?b	0.292490119	0.20498615	0.20498615	74	361	361	?b
?a  797  ?h  ?h  806  ?b   => ?a  797  ?b	0.011857708	0.017647059	0.176470588	3	170	17	?b
?h  796  ?b  ?a  796  ?h   => ?a  797  ?b	0.968379447	0.104477612	0.460526316	245	2345	532	?b
?a  796  ?h  ?h  797  ?b   => ?a  797  ?b	0.877470356	0.436149312	0.436149312	222	509	509	?b
?g  796  ?a  ?g  797  ?b   => ?a  797  ?b	0.877470356	0.416510319	0.416510319	222	533	533	?b
?g  797  ?a  ?g  797  ?b   => ?a  797  ?b	0.292490119	0.196808511	0.196808511	74	376	376	?b
?g  797  ?a  ?g  806  ?b   => ?a  797  ?b	0.011857708	0.017647059	0.176470588	3	170	17	?b
?g  796  ?b  ?g  797  ?a   => ?a  797  ?b	0.881422925	0.418386492	0.418386492	223	533	533	?b
?g  796  ?a  ?g  796  ?b   => ?a  797  ?b	0.968379447	0.103201348	0.440647482	245	2374	556	?b
?a  675  ?h  ?h  784  ?b   => ?a  784  ?b	0.031941545	0.063538206	0.181279621	153	2408	844	?a
?a  166  ?h  ?h  784  ?b   => ?a  784  ?b	0.024217119	0.542056075	0.768211921	116	214	151	?a
?a  170  ?h  ?h  784  ?b   => ?a  784  ?b	0.024634656	0.531531532	0.69005848	118	222	171	?a
?h  796  ?a  ?b  796  ?h   => ?a  797  ?b	0.932806324	0.100639659	0.443609023	236	2345	532	?b
?a  1002  ?h  ?b  884  ?h   => ?a  1002  ?b	0.377254902	0.217745586	0.237883284	481	2209	2022	?b
?g  166  ?a  ?g  784  ?b   => ?a  784  ?b	0.024217119	0.25950783	0.716049383	116	447	162	?a
?g  51  ?a  ?g  857  ?b   => ?a  768  ?b	0.014669112	0.270769231	0.376068376	176	650	468	?b
?a  1002  ?h  ?b  775  ?h   => ?a  1002  ?b	0.303529412	0.268563498	0.401869159	387	1441	963	?b
?a  267  ?h  ?b  775  ?h   => ?a  1002  ?b	0.181960784	0.095277207	0.141377209	232	2435	1641	?b
?a  1002  ?h  ?b  96  ?h   => ?a  1002  ?b	0.010980392	0.005872483	0.666666667	14	2384	21	?b
?a  1002  ?g  ?g  155  ?b   => ?a  1002  ?b	0.063529412	0.009066488	0.964285714	81	8934	84	?b
?g  155  ?b  ?a  267  ?g   => ?a  1002  ?b	0.043137255	0.009111995	0.387323944	55	6036	142	?b
?a  270  ?b  ?a  439  ?b   => ?a  157  ?b	0.013283531	0.042381772	0.911552347	1010	23831	1108	?a
?a  1002  ?g  ?g  884  ?b   => ?a  1002  ?b	0.894117647	0.330147698	0.353598015	1140	3453	3224	?b
?a  1002  ?g  ?g  775  ?b   => ?a  1002  ?b	0.478431373	0.456586826	0.53649956	610	1336	1137	?b
?a  267  ?g  ?g  884  ?b   => ?a  1002  ?b	0.71372549	0.165665392	0.175641768	910	5493	5181	?b
?a  1002  ?g  ?g  879  ?b   => ?a  1002  ?b	0.059607843	0.5	0.974358974	76	152	78	?b
?a  267  ?g  ?g  775  ?b   => ?a  1002  ?b	0.236078431	0.212720848	0.27818854	301	1415	1082	?b
?a  267  ?g  ?g  879  ?b   => ?a  1002  ?b	0.040784314	0.096834264	0.393939394	52	537	132	?b
?a  1002  ?g  ?g  44  ?b   => ?a  1002  ?b	0.010196078	0.448275862	0.866666667	13	29	15	?b
?a  1002  ?g  ?g  96  ?b   => ?a  1002  ?b	0.010980392	0.666666667	0.666666667	14	21	21	?b
?h  610  ?b  ?a  88  ?h   => ?a  1365  ?b	0.032757857	0.00019933	0.175563464	148	742487	843	?a
?g  170  ?a  ?g  784  ?b   => ?a  784  ?b	0.024217119	0.290726817	0.748387097	116	399	155	?a
?a  755  ?h  ?h  890  ?b   => ?a  890  ?b	0.033722783	0.101681345	0.668421053	127	1249	190	?a
?g  755  ?a  ?g  890  ?b   => ?a  890  ?b	0.033722783	0.025610002	0.668421053	127	4959	190	?a
?a  220  ?b  ?b  448  ?a   => ?a  448  ?b	0.038288288	1	1	17	17	17	?b
?b  130  ?a  ?b  448  ?a   => ?a  448  ?b	0.015765766	0.333333333	1	7	21	7	?b
?a  1002  ?g  ?g  215  ?b   => ?a  1002  ?b	0.370980392	0.944111776	0.973251029	473	501	486	?b
?h  448  ?a  ?b  448  ?h   => ?a  448  ?b	0.027027027	0.12	0.12	12	100	100	?b
?a  448  ?h  ?b  448  ?h   => ?a  448  ?b	0.04954955	0.050458716	0.229166667	22	436	96	?b
?b  220  ?h  ?h  448  ?a   => ?a  448  ?b	0.013513514	0.00149328	0.130434783	6	4018	46	?b
?b  220  ?h  ?a  448  ?h   => ?a  448  ?b	0.022522523	0.008045052	0.238095238	10	1243	42	?b
?h  448  ?b  ?a  448  ?h   => ?a  448  ?b	0.058558559	0.26	0.26	26	100	100	?b
?h  220  ?b  ?a  448  ?h   => ?a  448  ?b	0.022522523	0.120481928	0.27027027	10	83	37	?b
?g  220  ?b  ?g  448  ?a   => ?a  448  ?b	0.022522523	0.022172949	0.1	10	451	100	?b
?h  1165  ?b  ?a  1355  ?h   => ?a  1355  ?b	0.012048193	0.054054054	1	2	37	2	?b
?h  1355  ?b  ?a  755  ?h   => ?a  1355  ?b	0.012048193	0.2	0.2	2	10	10	?b
?g  1355  ?b  ?g  755  ?a   => ?a  1355  ?b	0.012048193	0.222222222	0.222222222	2	9	9	?b
?h  426  ?a  ?b  818  ?h   => ?a  1355  ?b	0.012048193	0.000043808	0.166666667	2	45654	12	?b
?b  265  ?a  ?a  265  ?b   => ?a  287  ?b	0.080586081	0.001190047	0.942857143	132	110920	140	?b
?h  261  ?b  ?a  879  ?h   => ?a  261  ?b	0.01529052	0.147058824	0.147058824	5	34	34	?b
?h  1382  ?a  ?b  228  ?h   => ?a  261  ?b	0.018348624	0.00046689	0.5	6	12851	12	?b
?a  109  ?b  ?a  78  ?b   => ?a  768  ?b	0.01891982	0.038004353	0.485042735	227	5973	468	?b
?g  109  ?b  ?g  88  ?a   => ?a  287  ?b	0.021367521	0.000715995	0.397727273	35	48883	88	?b
?g  1382  ?a  ?g  227  ?b   => ?a  261  ?b	0.036697248	0.00032421	0.545454545	12	37013	22	?b
?h  215  ?b  ?a  299  ?h   => ?a  157  ?b	0.025514901	0.003604722	0.362616822	1940	538183	5350	?a
?h  222  ?b  ?a  324  ?h   => ?a  222  ?b	0.01207802	0.337762238	0.96119403	966	2860	1005	?a
?h  222  ?b  ?a  576  ?h   => ?a  222  ?b	0.010815204	0.427371542	0.952643172	865	2024	908	?a
?a  166  ?h  ?h  334  ?b   => ?a  334  ?b	0.063157895	0.237288136	0.763636364	42	177	55	?a
?a  170  ?h  ?h  334  ?b   => ?a  334  ?b	0.063157895	0.237288136	0.75	42	177	56	?a
?g  170  ?a  ?g  334  ?b   => ?a  334  ?b	0.063157895	0.181034483	0.79245283	42	232	53	?a
?g  166  ?a  ?g  334  ?b   => ?a  334  ?b	0.063157895	0.157303371	0.736842105	42	267	57	?a
?h  222  ?b  ?a  415  ?h   => ?a  222  ?b	0.010490123	0.342309262	0.905070119	839	2451	927	?a
?a  90  ?h  ?b  94  ?h   => ?a  90  ?b	0.138888889	0.948275862	0.948275862	55	58	58	?a
?a  212  ?h  ?b  94  ?h   => ?a  90  ?b	0.012626263	0.833333333	0.833333333	5	6	6	?a
?a  212  ?h  ?h  94  ?b   => ?a  90  ?b	0.015151515	0.6	0.6	6	10	10	?a
?h  90  ?b  ?a  94  ?h   => ?a  90  ?b	0.060606061	0.428571429	0.585365854	24	56	41	?a
?h  212  ?b  ?a  94  ?h   => ?a  90  ?b	0.022727273	0.346153846	0.5	9	26	18	?a
?a  459  ?h  ?h  90  ?b   => ?a  90  ?b	0.015151515	0.113207547	0.157894737	6	53	38	?a
?a  126  ?h  ?h  215  ?b   => ?a  157  ?b	0.139687508	0.005645711	0.101996524	10621	1881251	104131	?a
?a  90  ?h  ?h  94  ?b   => ?a  90  ?b	0.138888889	0.93220339	0.93220339	55	59	59	?a
?a  429  ?h  ?h  90  ?b   => ?a  90  ?b	0.068181818	0.519230769	0.519230769	27	52	52	?a
?a  429  ?h  ?h  554  ?b   => ?a  90  ?b	0.012626263	0.833333333	0.833333333	5	6	6	?a
?a  166  ?h  ?h  90  ?b   => ?a  90  ?b	0.01010101	0.363636364	0.571428571	4	11	7	?a
?a  170  ?h  ?h  90  ?b   => ?a  90  ?b	0.01010101	0.571428571	0.571428571	4	7	7	?a
?a  265  ?h  ?h  90  ?b   => ?a  90  ?b	0.01010101	0.444444444	1	4	9	4	?a
?g  212  ?b  ?g  94  ?a   => ?a  90  ?b	0.022727273	0.225	0.5	9	40	18	?a
?g  90  ?b  ?g  94  ?a   => ?a  90  ?b	0.060606061	0.203389831	0.585365854	24	118	41	?a
?g  429  ?a  ?g  90  ?b   => ?a  90  ?b	0.045454545	0.055555556	0.461538462	18	324	39	?a
?g  459  ?a  ?g  90  ?b   => ?a  90  ?b	0.012626263	0.012345679	0.151515152	5	405	33	?a
?g  170  ?a  ?g  90  ?b   => ?a  90  ?b	0.01010101	0.16	0.666666667	4	25	6	?a
?g  265  ?a  ?g  90  ?b   => ?a  90  ?b	0.01010101	0.2	1	4	20	4	?a
?g  166  ?a  ?g  90  ?b   => ?a  90  ?b	0.01010101	0.173913043	0.5	4	23	8	?a
?g  24  ?b  ?g  940  ?a   => ?a  24  ?b	0.016492536	0.243252302	0.618725239	12338	50721	19941	?a
?h  222  ?b  ?a  674  ?h   => ?a  222  ?b	0.010765191	0.353158326	0.940983607	861	2438	915	?a
?a  166  ?h  ?h  307  ?b   => ?a  307  ?b	0.055307588	0.789473684	0.966101695	285	361	295	?a
?a  405  ?h  ?h  406  ?b   => ?a  406  ?b	0.035954712	0.296717172	0.493697479	235	792	476	?a
?a  170  ?h  ?h  307  ?b   => ?a  307  ?b	0.054919464	0.788300836	0.969178082	283	359	292	?a
?g  405  ?a  ?g  406  ?b   => ?a  406  ?b	0.086750306	0.387030717	0.625137817	567	1465	907	?a
?g  166  ?a  ?g  307  ?b   => ?a  307  ?b	0.054919464	0.612554113	0.969178082	283	462	292	?a
?g  170  ?a  ?g  307  ?b   => ?a  307  ?b	0.054919464	0.590814196	0.969178082	283	479	292	?a
?h  1  ?a  ?b  879  ?h   => ?a  287  ?b	0.292429792	0.079252151	0.987628866	479	6044	485	?b
?g  222  ?b  ?g  674  ?a   => ?a  222  ?b	0.013803451	0.190640649	0.949269132	1104	5791	1163	?a
?a  1013  ?h  ?h  433  ?b   => ?a  433  ?b	0.011128776	0.35	1	7	20	7	?a
?a  1141  ?h  ?h  433  ?b   => ?a  433  ?b	0.011128776	0.04375	1	7	160	7	?a
?h  24  ?b  ?a  940  ?h   => ?a  24  ?b	0.017704947	0.623206136	0.62323546	13245	21253	21252	?a
?h  1163  ?b  ?a  613  ?h   => ?a  433  ?b	0.017488076	0.009143807	1	11	1203	11	?a
?g  1141  ?a  ?g  433  ?b   => ?a  433  ?b	0.011128776	0.24137931	1	7	29	7	?a
?g  215  ?b  ?g  879  ?a   => ?a  157  ?b	0.017215982	0.006737074	0.861751152	1309	194298	1519	?a
?g  1013  ?a  ?g  433  ?b   => ?a  433  ?b	0.011128776	0.029045643	1	7	241	7	?a
?h  1163  ?b  ?a  138  ?h   => ?a  433  ?b	0.020667727	0.002389267	1	13	5441	13	?a
?h  1109  ?b  ?a  415  ?h   => ?a  1109  ?b	0.016806723	1	1	2	2	2	?a
?g  1109  ?b  ?g  415  ?a   => ?a  1109  ?b	0.016806723	0.5	1	2	4	2	?a
?g  222  ?b  ?g  415  ?a   => ?a  222  ?b	0.010490123	0.214632898	0.905070119	839	3909	927	?a
?g  1163  ?b  ?g  879  ?a   => ?a  433  ?b	0.020667727	0.000243122	1	13	53471	13	?a
?g  1  ?a  ?g  613  ?b   => ?a  287  ?b	0.369352869	0.047939778	0.974235105	605	12620	621	?b
?g  138  ?a  ?g  534  ?b   => ?a  1273  ?b	0.017094017	0.000043435	0.285714286	4	92092	14	?a
?g  222  ?b  ?g  576  ?a   => ?a  222  ?b	0.010815204	0.220438328	0.952643172	865	3924	908	?a
?g  215  ?b  ?a  267  ?g   => ?a  1002  ?b	0.089411765	0.161473088	0.177847114	114	706	641	?b
?a  229  ?h  ?h  44  ?b   => ?a  483  ?b	0.012265053	0.003752071	0.132302405	77	20522	582	?a
?a  239  ?h  ?h  483  ?b   => ?a  483  ?b	0.018158649	0.431818182	0.838235294	114	264	136	?a
?a  1013  ?h  ?h  483  ?b   => ?a  483  ?b	0.049219497	0.944954128	0.996774194	309	327	310	?a
?a  1141  ?h  ?h  483  ?b   => ?a  483  ?b	0.048104492	0.993421053	1	302	304	302	?a
?h  483  ?b  ?a  613  ?h   => ?a  483  ?b	0.011150048	0.460526316	0.769230769	70	152	91	?a
?g  1141  ?a  ?g  483  ?b   => ?a  483  ?b	0.049219497	0.895652174	0.996774194	309	345	310	?a
?g  1013  ?a  ?g  483  ?b   => ?a  483  ?b	0.048104492	0.890855457	1	302	339	302	?a
?g  483  ?b  ?g  879  ?a   => ?a  483  ?b	0.011787193	0.192207792	0.770833333	74	385	96	?a
?a  236  ?h  ?h  44  ?b   => ?a  483  ?b	0.011150048	0.01727542	0.222222222	70	4052	315	?a
?h  1168  ?b  ?a  161  ?h   => ?a  1168  ?b	0.011608422	0.49160096	0.997912317	1434	2917	1437	?a
?g  1168  ?b  ?g  161  ?a   => ?a  1168  ?b	0.02929629	0.99724442	0.998344828	3619	3629	3625	?a
?a  179  ?b  ?a  88  ?b   => ?a  1146  ?b	0.057681564	0.311912118	0.713298791	4543	14565	6369	?a
?h  1022  ?b  ?a  1201  ?h   => ?a  1022  ?b	0.014527893	0.229110936	0.256926063	1456	6355	5667	?a
?a  207  ?g  ?g  629  ?b   => ?a  207  ?b	0.020676972	0.135430084	0.135430084	9568	70649	70649	?a
?h  1022  ?b  ?a  31  ?h   => ?a  1022  ?b	0.022600054	0.07963295	0.139290327	2265	28443	16261	?a
?a  207  ?g  ?g  630  ?b   => ?a  207  ?b	0.026001811	0.160842713	0.160842713	12032	74806	74806	?a
?g  1022  ?b  ?g  1201  ?a   => ?a  1022  ?b	0.017152094	0.040625812	0.168678246	1719	42313	10191	?a
?h  1292  ?b  ?a  613  ?h   => ?a  1292  ?b	0.027664768	0.188888889	0.523076923	34	180	65	?a
?h  1292  ?b  ?a  170  ?h   => ?a  1292  ?b	0.09275834	0.94214876	0.966101695	114	121	118	?a
?h  1292  ?b  ?a  166  ?h   => ?a  1292  ?b	0.09194467	0.926229508	0.965811966	113	122	117	?a
?g  1022  ?b  ?g  31  ?a   => ?a  1022  ?b	0.018788477	0.096956902	0.259152216	1883	19421	7266	?a
?g  1292  ?b  ?g  170  ?a   => ?a  1292  ?b	0.09275834	0.857142857	0.966101695	114	133	118	?a
?g  1292  ?b  ?g  166  ?a   => ?a  1292  ?b	0.09194467	0.875968992	0.965811966	113	129	117	?a
?g  1012  ?a  ?g  1022  ?b   => ?a  1022  ?b	0.016244101	0.321802728	0.996328029	1628	5059	1634	?a
?g  1292  ?b  ?g  879  ?a   => ?a  1292  ?b	0.027664768	0.154545455	0.523076923	34	220	65	?a
?a  170  ?h  ?h  73  ?b   => ?a  1292  ?b	0.087062653	0.014551884	0.946902655	107	7353	113	?a
?h  127  ?b  ?a  142  ?h   => ?a  127  ?b	0.016032064	0.094117647	0.8	8	85	10	?a
?a  166  ?h  ?h  73  ?b   => ?a  1292  ?b	0.085435313	0.014020563	0.954545455	105	7489	110	?a
?h  127  ?b  ?a  166  ?h   => ?a  127  ?b	0.016032064	0.296296296	0.421052632	8	27	19	?a
?h  127  ?b  ?a  170  ?h   => ?a  127  ?b	0.016032064	0.571428571	1	8	14	8	?a
?h  127  ?b  ?a  265  ?h   => ?a  127  ?b	0.012024048	0.3	1	6	20	6	?a
?g  127  ?b  ?g  170  ?a   => ?a  127  ?b	0.016032064	0.275862069	0.888888889	8	29	9	?a
?g  127  ?b  ?g  166  ?a   => ?a  127  ?b	0.016032064	0.195121951	0.888888889	8	41	9	?a
?g  127  ?b  ?g  265  ?a   => ?a  127  ?b	0.012024048	0.166666667	1	6	36	6	?a
?g  127  ?b  ?g  142  ?a   => ?a  127  ?b	0.014028056	0.1	0.777777778	7	70	9	?a
?h  1168  ?b  ?a  480  ?h   => ?a  1168  ?b	0.055621666	0.478182198	0.654817497	6871	14369	10493	?a
?a  293  ?h  ?h  933  ?b   => ?a  933  ?b	0.237201365	0.257407407	0.355498721	139	540	391	?a
?g  293  ?a  ?g  933  ?b   => ?a  933  ?b	0.235494881	0.109177215	0.352941176	138	1264	391	?a
?a  236  ?h  ?h  26  ?b   => ?a  127  ?b	0.016032064	0.000780869	0.114285714	8	10245	70	?a
?a  138  ?h  ?h  560  ?b   => ?a  560  ?b	0.042275173	0.956521739	1	110	115	110	?a
?h  560  ?b  ?a  766  ?h   => ?a  560  ?b	0.011529593	0.612244898	0.967741935	30	49	31	?a
?a  1013  ?h  ?h  560  ?b   => ?a  560  ?b	0.01537279	0.975609756	1	40	41	40	?a
?a  1045  ?h  ?h  560  ?b   => ?a  560  ?b	0.034588778	0.213270142	1	90	422	90	?a
?g  560  ?b  ?g  766  ?a   => ?a  560  ?b	0.011529593	0.882352941	1	30	34	30	?a
?a  1141  ?h  ?h  560  ?b   => ?a  560  ?b	0.01537279	0.909090909	1	40	44	40	?a
?g  1013  ?a  ?g  560  ?b   => ?a  560  ?b	0.01537279	0.888888889	1	40	45	40	?a
?g  1045  ?a  ?g  560  ?b   => ?a  560  ?b	0.042275173	0.75862069	1	110	145	110	?a
?g  1141  ?a  ?g  560  ?b   => ?a  560  ?b	0.01537279	0.888888889	1	40	45	40	?a
?g  138  ?a  ?g  560  ?b   => ?a  560  ?b	0.019215988	0.118483412	1	50	422	50	?a
?a  1012  ?h  ?h  1022  ?b   => ?a  1022  ?b	0.016333902	0.983774038	0.983774038	1637	1664	1664	?a
?h  1168  ?b  ?a  152  ?h   => ?a  1168  ?b	0.078708988	0.571235533	0.571672154	9723	17021	17008	?a
?g  170  ?a  ?g  73  ?b   => ?a  1292  ?b	0.086248983	0.01147062	0.954954955	106	9241	111	?a
?g  166  ?a  ?g  73  ?b   => ?a  1292  ?b	0.086248983	0.011502984	0.946428571	106	9215	112	?a
?a  415  ?h  ?h  918  ?b   => ?a  918  ?b	0.019456406	0.243561763	0.724205062	1116	4582	1541	?a
?g  1168  ?b  ?g  480  ?a   => ?a  1168  ?b	0.029385336	0.205351587	0.49120433	3630	17677	7390	?a
?a  225  ?h  ?h  879  ?b   => ?a  560  ?b	0.010376633	0.000382371	0.106299213	27	70612	254	?a
?a  236  ?h  ?b  423  ?h   => ?a  685  ?b	0.012269939	0.000233904	0.210526316	4	17101	19	?b
?a  1077  ?h  ?h  215  ?b   => ?a  157  ?b	0.100823316	0.018752125	0.898394469	7666	408807	8533	?a
?a  459  ?h  ?h  879  ?b   => ?a  90  ?b	0.01010101	0.000004376	0.142857143	4	914043	28	?a
?g  1168  ?b  ?g  152  ?a   => ?a  1168  ?b	0.622977228	0.854678928	0.876283847	76957	90042	87822	?a
?g  415  ?a  ?g  918  ?b   => ?a  918  ?b	0.019456406	0.14472831	0.725617685	1116	7711	1538	?a
?h  179  ?b  ?a  40  ?h   => ?a  918  ?b	0.010442999	0.003985257	0.206622973	599	150304	2899	?a
?a  236  ?h  ?b  236  ?h   => ?a  685  ?b	0.012269939	0.000004311	0.444444444	4	927886	9	?b
?a  1372  ?h  ?h  138  ?b   => ?a  685  ?b	0.012269939	0.108108108	1	4	37	4	?b
?a  324  ?h  ?h  350  ?b   => ?a  350  ?b	0.10130719	0.450581395	0.57195572	155	344	271	?a
?h  350  ?b  ?a  674  ?h   => ?a  350  ?b	0.09869281	0.437681159	0.549090909	151	345	275	?a
?h  350  ?b  ?a  576  ?h   => ?a  350  ?b	0.011764706	0.076271186	0.113207547	18	236	159	?a
?g  350  ?b  ?g  674  ?a   => ?a  350  ?b	0.101960784	0.193069307	0.563176895	156	808	277	?a
?g  350  ?b  ?g  576  ?a   => ?a  350  ?b	0.011764706	0.034816248	0.113207547	18	517	159	?a
?g  324  ?a  ?g  350  ?b   => ?a  350  ?b	0.097385621	0.256454389	0.560150376	149	581	266	?a
?b  423  ?h  ?a  73  ?h   => ?a  685  ?b	0.012269939	0.000100371	0.181818182	4	39852	22	?b
?h  1190  ?b  ?a  166  ?h   => ?a  1190  ?b	0.076503221	0.358190197	0.794609665	855	2387	1076	?a
?h  1190  ?b  ?a  170  ?h   => ?a  1190  ?b	0.073997853	0.379183861	0.799033816	827	2181	1035	?a
?h  26  ?b  ?a  534  ?h   => ?a  26  ?b	0.013196641	0.000042671	0.191153239	242	5671285	1266	?a
?a  166  ?h  ?h  728  ?b   => ?a  1190  ?b	0.012437366	0.019114411	0.220985692	139	7272	629	?a
?a  167  ?h  ?h  459  ?b   => ?a  1190  ?b	0.011811024	0.012173753	0.213592233	132	10843	618	?a
?g  1190  ?b  ?g  170  ?a   => ?a  1190  ?b	0.073997853	0.2584375	0.803692906	827	3200	1029	?a
?a  170  ?h  ?h  728  ?b   => ?a  1190  ?b	0.013600573	0.021949458	0.251655629	152	6925	604	?a
?g  1190  ?b  ?g  166  ?a   => ?a  1190  ?b	0.075966356	0.266227658	0.797932331	849	3189	1064	?a
?g  216  ?a  ?g  288  ?b   => ?a  1022  ?b	0.246465312	0.272226324	0.701453967	24701	90737	35214	?a
?g  166  ?a  ?g  728  ?b   => ?a  1190  ?b	0.013153185	0.014697061	0.22755418	147	10002	646	?a
?g  170  ?a  ?g  728  ?b   => ?a  1190  ?b	0.012526843	0.013987411	0.217729393	140	10009	643	?a
?h  215  ?b  ?a  439  ?h   => ?a  157  ?b	0.055120078	0.018024721	0.718991251	4191	232514	5829	?a
?h  265  ?b  ?a  265  ?h   => ?a  685  ?b	0.018404908	0.000038839	0.105263158	6	154483	57	?b
?a  1060  ?b  ?a  225  ?b   => ?a  1277  ?b	0.014174082	0.451202905	0.863596872	994	2203	1151	?a
?g  216  ?a  ?g  454  ?b   => ?a  1022  ?b	0.214017022	0.283510673	0.74192321	21449	75655	28910	?a
?h  1277  ?b  ?a  613  ?h   => ?a  1277  ?b	0.024726215	0.787823716	0.934267241	1734	2201	1856	?a
?h  1277  ?b  ?a  170  ?h   => ?a  1277  ?b	0.010737509	0.336611533	0.646907216	753	2237	1164	?a
?b  1023  ?a  ?b  713  ?a   => ?a  532  ?b	0.010688043	0.333333333	0.941176471	16	48	17	?b
?g  3  ?a  ?g  672  ?b   => ?a  532  ?b	0.013360053	0.151515152	0.317460317	20	132	63	?b
?h  1277  ?b  ?a  166  ?h   => ?a  1277  ?b	0.011051221	0.316326531	0.648535565	775	2450	1195	?a
?a  225  ?h  ?b  764  ?h   => ?a  1277  ?b	0.010209902	0.015534149	0.238746249	716	46092	2999	?a
?g  225  ?b  ?g  398  ?a   => ?a  1277  ?b	0.019478668	0.216825397	0.349003577	1366	6300	3914	?a
?a  265  ?h  ?b  265  ?h   => ?a  685  ?b	0.061349693	0.000070242	0.165289256	20	284729	121	?b
?a  293  ?h  ?h  843  ?b   => ?a  843  ?b	0.2515625	0.307839388	0.365909091	322	1046	880	?a
?g  293  ?a  ?g  843  ?b   => ?a  843  ?b	0.25	0.214190094	0.366132723	320	1494	874	?a
?h  1099  ?b  ?a  934  ?h   => ?a  1099  ?b	0.051032889	0.705495538	0.999334664	1502	2129	1503	?a
?g  1277  ?b  ?g  166  ?a   => ?a  1277  ?b	0.010979922	0.239130435	0.649241147	770	3220	1186	?a
?a  100  ?b  ?a  721  ?b   => ?a  600  ?b	0.010850366	0.396313364	0.502923977	86	217	171	?b
?a  719  ?b  ?a  723  ?b   => ?a  600  ?b	0.012616705	0.628930818	0.709219858	100	159	141	?b
?a  343  ?b  ?a  723  ?b   => ?a  600  ?b	0.012616705	0.602409639	0.657894737	100	166	152	?b
?a  343  ?b  ?a  719  ?b   => ?a  600  ?b	0.108503659	0.485053582	0.543272268	860	1773	1583	?b
?g  1099  ?b  ?g  934  ?a   => ?a  1099  ?b	0.014134276	0.297994269	0.995215311	416	1396	418	?a
?a  100  ?b  ?a  719  ?b   => ?a  600  ?b	0.080494575	0.455389008	0.52295082	638	1401	1220	?b
?a  1103  ?b  ?a  719  ?b   => ?a  600  ?b	0.033812768	0.314553991	0.369146006	268	852	726	?b
?a  373  ?b  ?a  719  ?b   => ?a  600  ?b	0.023719404	0.410480349	0.444444444	188	458	423	?b
?a  719  ?b  ?a  722  ?b   => ?a  600  ?b	0.019177391	0.288973384	0.32688172	152	526	465	?b
?a  343  ?b  ?a  722  ?b   => ?a  600  ?b	0.043401464	0.357588358	0.389140271	344	962	884	?b
?a  100  ?b  ?a  722  ?b   => ?a  600  ?b	0.031415594	0.409539474	0.453551913	249	608	549	?b
?a  1103  ?b  ?a  722  ?b   => ?a  600  ?b	0.015518547	0.142857143	0.157894737	123	861	779	?b
?a  373  ?b  ?a  722  ?b   => ?a  600  ?b	0.013373707	0.377224199	0.385454545	106	281	275	?b
