Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  216  ?a  ?g  454  ?b   => ?a  1022  ?b	0.106455096	0.141824993	0.628334321	4240	29896	6748	?a
?b  265  ?a  ?b  575  ?a   => ?a  575  ?b	0.016528926	0.5	1	2	4	2	?b
?g  1095  ?b  ?g  306  ?a   => ?a  725  ?b	0.014652015	0.002626395	1	4	1523	4	?b
?a  265  ?b  ?b  575  ?a   => ?a  575  ?b	0.016528926	1	1	2	2	2	?b
?a  642  ?h  ?b  642  ?h   => ?a  575  ?b	0.016528926	0.004008016	0.5	2	499	4	?b
?h  575  ?b  ?a  575  ?h   => ?a  575  ?b	0.157024793	0.633333333	0.633333333	19	30	30	?b
?h  166  ?b  ?a  612  ?h   => ?a  612  ?b	0.200644223	0.561119721	0.561119721	5793	10324	10324	?a
?h  170  ?b  ?a  612  ?h   => ?a  612  ?b	0.189353006	0.50601629	0.50601629	5467	10804	10804	?a
?b  1  ?h  ?a  918  ?h   => ?a  612  ?b	0.61460931	0.06193393	0.456228307	17745	286515	38895	?a
?a  20  ?b  ?a  948  ?b   => ?a  943  ?b	0.010533426	0.932148627	0.933656958	577	619	618	?a
?b  170  ?h  ?a  612  ?h   => ?a  612  ?b	0.189353006	0.545772187	0.545772187	5467	10017	10017	?a
?a  193  ?b  ?a  948  ?b   => ?a  943  ?b	0.021431962	0.673938002	0.687756298	1174	1742	1707	?a
?b  1077  ?h  ?a  879  ?h   => ?a  37  ?b	0.019178082	0.000277833	0.333333333	7	25195	21	?b
?h  1052  ?b  ?a  591  ?h   => ?a  1052  ?b	0.045959691	0.423121387	0.799126638	732	1730	916	?a
?a  191  ?b  ?a  948  ?b   => ?a  943  ?b	0.029573917	0.572033898	0.585260116	1620	2832	2768	?a
?b  1058  ?a  ?a  143  ?b   => ?a  751  ?b	0.052173913	0.023076923	0.2	12	520	60	?a
?g  462  ?b  ?g  755  ?a   => ?a  462  ?b	0.034361743	0.323968189	0.917625781	5581	17227	6082	?a
?a  415  ?h  ?h  751  ?b   => ?a  751  ?b	0.017391304	0.5	0.666666667	4	8	6	?a
?g  415  ?a  ?g  751  ?b   => ?a  751  ?b	0.017391304	0.16	0.666666667	4	25	6	?a
?h  1052  ?b  ?a  879  ?h   => ?a  1052  ?b	0.014566459	0.585858586	0.816901408	232	396	284	?a
?g  879  ?a  ?g  879  ?b   => ?a  629  ?b	0.050595238	0.000004782	0.246376812	17	3554905	69	?a
?h  1052  ?b  ?a  170  ?h   => ?a  1052  ?b	0.196396057	0.950759878	0.98488665	3128	3290	3176	?a
?h  1052  ?b  ?a  534  ?h   => ?a  1052  ?b	0.029321278	0.172261158	0.891221374	467	2711	524	?a
?h  1052  ?b  ?a  166  ?h   => ?a  1052  ?b	0.206881396	0.955903684	0.987413845	3295	3447	3337	?a
?a  1023  ?h  ?h  1194  ?b   => ?a  1052  ?b	0.017140704	0.01826087	0.519011407	273	14950	526	?a
?g  143  ?b  ?g  674  ?a   => ?a  751  ?b	0.017391304	0.001031726	0.181818182	4	3877	22	?a
?h  1052  ?b  ?a  613  ?h   => ?a  1052  ?b	0.049161801	0.221687429	0.946795647	783	3532	827	?a
?a  415  ?h  ?h  97  ?b   => ?a  97  ?b	0.014096916	0.225352113	0.615384615	16	71	26	?a
?a  166  ?h  ?h  728  ?b   => ?a  728  ?b	0.075380234	0.506308506	0.943138741	1244	2457	1319	?a
?g  1052  ?b  ?g  879  ?a   => ?a  1052  ?b	0.02360771	0.048416173	0.899521531	376	7766	418	?a
?g  415  ?a  ?g  97  ?b   => ?a  97  ?b	0.014096916	0.071111111	0.615384615	16	225	26	?a
?a  170  ?h  ?h  728  ?b   => ?a  728  ?b	0.074107738	0.513865546	0.945131376	1223	2380	1294	?a
?g  1052  ?b  ?g  613  ?a   => ?a  1052  ?b	0.016889559	0.221035333	0.798219585	269	1217	337	?a
?a  1336  ?h  ?b  228  ?h   => ?a  349  ?b	0.02426657	0.485507246	0.971014493	67	138	69	?b
?a  170  ?h  ?h  902  ?b   => ?a  902  ?b	0.459584296	0.953978907	0.984174085	1990	2086	2022	?a
?a  166  ?h  ?h  902  ?b   => ?a  902  ?b	0.455196305	0.967124632	0.98206278	1971	2038	2007	?a
?a  1386  ?h  ?h  659  ?b   => ?a  902  ?b	0.042263279	0.198913043	0.244	183	920	750	?a
?a  1121  ?h  ?h  659  ?b   => ?a  902  ?b	0.021247113	0.181459566	0.192468619	92	507	478	?a
?g  1052  ?b  ?g  170  ?a   => ?a  1052  ?b	0.196333271	0.659704641	0.98488189	3127	4740	3175	?a
?b  236  ?h  ?a  495  ?h   => ?a  495  ?b	0.018518519	1	1	2	2	2	?a
?h  236  ?b  ?a  495  ?h   => ?a  495  ?b	0.018518519	1	1	2	2	2	?a
?a  170  ?h  ?h  495  ?b   => ?a  495  ?b	0.083333333	0.6	0.75	9	15	12	?a
?a  166  ?h  ?h  495  ?b   => ?a  495  ?b	0.083333333	0.818181818	0.818181818	9	11	11	?a
?g  166  ?a  ?g  495  ?b   => ?a  495  ?b	0.083333333	0.209302326	0.75	9	43	12	?a
?g  170  ?a  ?g  495  ?b   => ?a  495  ?b	0.083333333	0.166666667	0.818181818	9	54	11	?a
?a  534  ?h  ?h  902  ?b   => ?a  902  ?b	0.015011547	0.942028986	0.942028986	65	69	69	?a
?g  166  ?a  ?g  728  ?b   => ?a  728  ?b	0.075259044	0.284080512	0.950995406	1242	4372	1306	?a
?g  170  ?a  ?g  902  ?b   => ?a  902  ?b	0.459122402	0.674126823	0.98367145	1988	2949	2021	?a
?g  166  ?a  ?g  902  ?b   => ?a  902  ?b	0.455196305	0.674537988	0.982552343	1971	2922	2006	?a
?a  166  ?h  ?h  385  ?b   => ?a  385  ?b	0.020942408	0.512820513	0.606060606	20	39	33	?a
?a  170  ?h  ?h  385  ?b   => ?a  385  ?b	0.020942408	0.454545455	0.606060606	20	44	33	?a
?h  385  ?b  ?a  591  ?h   => ?a  385  ?b	0.013612565	0.020866774	0.156626506	13	623	83	?a
?g  166  ?a  ?g  385  ?b   => ?a  385  ?b	0.020942408	0.27027027	0.606060606	20	74	33	?a
?g  170  ?a  ?g  385  ?b   => ?a  385  ?b	0.020942408	0.263157895	0.606060606	20	76	33	?a
?a  1216  ?h  ?h  43  ?b   => ?a  807  ?b	0.011904762	0.051282051	0.25	2	39	8	?b
?g  1052  ?b  ?g  166  ?a   => ?a  1052  ?b	0.206693037	0.685404955	0.987402519	3292	4803	3334	?a
?h  462  ?b  ?a  755  ?h   => ?a  462  ?b	0.033906132	0.911000827	0.916306156	5507	6045	6010	?a
?a  807  ?h  ?b  807  ?h   => ?a  807  ?b	0.023809524	0.013651877	0.105263158	4	293	38	?b
?b  216  ?a  ?b  242  ?a   => ?a  83  ?b	0.011565836	0.019637462	1	13	662	13	?b
?g  170  ?a  ?g  728  ?b   => ?a  728  ?b	0.074047143	0.271254162	0.945820433	1222	4505	1292	?a
?b  1347  ?a  ?b  242  ?a   => ?a  83  ?b	0.238434164	0.04439291	0.992592593	268	6037	270	?b
?a  1095  ?h  ?h  613  ?b   => ?a  1192  ?b	0.25	0.207509881	0.945945946	105	506	111	?a
?a  170  ?h  ?h  450  ?b   => ?a  450  ?b	0.0304679	0.717948718	0.903225806	28	39	31	?a
?a  166  ?h  ?h  450  ?b   => ?a  450  ?b	0.029379761	0.675	0.9	27	40	30	?a
?g  166  ?a  ?g  450  ?b   => ?a  450  ?b	0.029379761	0.428571429	0.9	27	63	30	?a
?g  170  ?a  ?g  450  ?b   => ?a  450  ?b	0.0304679	0.35443038	0.903225806	28	79	31	?a
?a  454  ?h  ?b  51  ?h   => ?a  284  ?b	0.039503172	0.293288212	0.481481481	1040	3546	2160	?a
?a  600  ?h  ?b  879  ?h   => ?a  284  ?b	0.01044555	0.184316354	0.47826087	275	1492	575	?a
?a  1095  ?h  ?h  679  ?b   => ?a  1192  ?b	0.045238095	0.113772455	0.296875	19	167	64	?a
?b  247  ?h  ?a  454  ?h   => ?a  284  ?b	0.018118282	0.266927812	0.891588785	477	1787	535	?a
?a  343  ?h  ?b  879  ?h   => ?a  284  ?b	0.042427926	0.139120688	0.504061372	1117	8029	2216	?a
?a  1382  ?h  ?h  459  ?b   => ?a  710  ?b	0.025026325	0.098223174	0.474635569	3256	33149	6860	?a
?a  454  ?h  ?h  768  ?b   => ?a  284  ?b	0.024841418	0.286842105	0.836317136	654	2280	782	?a
?a  166  ?h  ?h  284  ?b   => ?a  284  ?b	0.017852395	0.27453271	0.330985915	470	1712	1420	?a
?h  2  ?b  ?a  459  ?h   => ?a  2  ?b	0.015267176	0.666666667	1	2	3	2	?a
?a  166  ?h  ?h  2  ?b   => ?a  2  ?b	0.022900763	0.75	0.75	3	4	4	?a
?a  170  ?h  ?h  2  ?b   => ?a  2  ?b	0.022900763	0.6	0.6	3	5	5	?a
?g  166  ?a  ?g  2  ?b   => ?a  2  ?b	0.022900763	0.214285714	0.6	3	14	5	?a
?g  170  ?a  ?g  2  ?b   => ?a  2  ?b	0.022900763	0.25	0.75	3	12	4	?a
?a  170  ?h  ?h  284  ?b   => ?a  284  ?b	0.017852395	0.239551478	0.320163488	470	1962	1468	?a
?a  239  ?h  ?h  488  ?b   => ?a  284  ?b	0.020663197	0.104575163	0.104575163	544	5202	5202	?a
?a  454  ?h  ?h  78  ?b   => ?a  284  ?b	0.011774984	0.079061464	0.684326711	310	3921	453	?a
?a  239  ?h  ?h  284  ?b   => ?a  284  ?b	0.138223117	0.110109232	0.110109232	3639	33049	33049	?a
?b  1077  ?h  ?h  613  ?a   => ?a  37  ?b	0.010958904	0.000728863	0.8	4	5488	5	?b
?a  1052  ?h  ?b  764  ?h   => ?a  284  ?b	0.02267634	0.00863403	0.199066355	597	69145	2999	?a
?g  166  ?a  ?g  284  ?b   => ?a  284  ?b	0.017852395	0.070464768	0.319945541	470	6670	1469	?a
?b  265  ?h  ?a  534  ?h   => ?a  575  ?b	0.016528926	0.000000211	0.5	2	9473104	4	?b
?b  107  ?h  ?a  644  ?h   => ?a  644  ?b	0.010135135	0.107142857	0.107142857	3	28	28	?a
?b  1347  ?a  ?b  216  ?a   => ?a  83  ?b	0.011565836	0.016393443	1	13	793	13	?b
?g  170  ?a  ?g  284  ?b   => ?a  284  ?b	0.017852395	0.070034272	0.331219168	470	6711	1419	?a
?h  107  ?b  ?a  644  ?h   => ?a  644  ?b	0.010135135	0.166666667	0.166666667	3	18	18	?a
?a  107  ?h  ?h  644  ?b   => ?a  644  ?b	0.013513514	0.173913043	0.307692308	4	23	13	?a
?a  613  ?h  ?h  644  ?b   => ?a  644  ?b	0.010135135	0.068181818	0.75	3	44	4	?a
?a  155  ?h  ?h  644  ?b   => ?a  644  ?b	0.010135135	0.5	1	3	6	3	?a
?a  108  ?h  ?h  644  ?b   => ?a  644  ?b	0.013513514	0.125	0.571428571	4	32	7	?a
?h  644  ?b  ?a  879  ?h   => ?a  644  ?b	0.013513514	0.056338028	0.571428571	4	71	7	?a
?g  644  ?b  ?g  88  ?a   => ?a  644  ?b	0.010135135	0.017045455	0.333333333	3	176	9	?a
?g  644  ?b  ?g  879  ?a   => ?a  644  ?b	0.013513514	0.038461538	0.8	4	104	5	?a
?g  107  ?a  ?g  644  ?b   => ?a  644  ?b	0.013513514	0.023121387	0.4	4	173	10	?a
?g  155  ?a  ?g  644  ?b   => ?a  644  ?b	0.016891892	0.005186722	0.416666667	5	964	12	?a
?g  108  ?a  ?g  644  ?b   => ?a  644  ?b	0.013513514	0.040816327	0.363636364	4	98	11	?a
?g  613  ?a  ?g  644  ?b   => ?a  644  ?b	0.010135135	0.021126761	1	3	142	3	?a
?a  324  ?h  ?h  350  ?b   => ?a  350  ?b	0.06749556	0.558823529	0.655172414	38	68	58	?a
?h  350  ?b  ?a  674  ?h   => ?a  350  ?b	0.056838366	0.542372881	0.62745098	32	59	51	?a
?g  350  ?b  ?g  674  ?a   => ?a  350  ?b	0.06749556	0.118012422	0.644067797	38	322	59	?a
?a  324  ?h  ?h  778  ?b   => ?a  778  ?b	0.11	0.771929825	0.977777778	44	57	45	?a
?a  674  ?h  ?h  778  ?b   => ?a  778  ?b	0.0675	0.931034483	0.964285714	27	29	28	?a
?g  324  ?a  ?g  350  ?b   => ?a  350  ?b	0.058614565	0.141025641	0.647058824	33	234	51	?a
?g  324  ?a  ?g  778  ?b   => ?a  778  ?b	0.06	0.113744076	0.96	24	211	25	?a
?a  384  ?h  ?h  778  ?b   => ?a  778  ?b	0.01	1	1	4	4	4	?a
?g  674  ?a  ?g  778  ?b   => ?a  778  ?b	0.12	0.084063047	0.979591837	48	571	49	?a
?g  215  ?a  ?g  644  ?b   => ?a  644  ?b	0.277027027	0.359649123	0.901098901	82	228	91	?a
?g  879  ?a  ?g  879  ?b   => ?a  630  ?b	0.049562682	0.000004782	0.25	17	3554905	68	?a
?b  415  ?h  ?a  42  ?h   => ?a  1016  ?b	0.018759019	0.371428571	0.928571429	13	35	14	?a
?a  42  ?h  ?b  576  ?h   => ?a  1016  ?b	0.031746032	0.47826087	1	22	46	22	?a
?h  1016  ?b  ?a  239  ?h   => ?a  1016  ?b	0.092352092	0.576576577	0.901408451	64	111	71	?a
?a  100  ?h  ?b  879  ?h   => ?a  284  ?b	0.020549246	0.095956013	0.501390176	541	5638	1079	?a
?b  415  ?h  ?a  815  ?h   => ?a  1016  ?b	0.01010101	0.001240255	0.106060606	7	5644	66	?a
?h  1016  ?b  ?a  170  ?h   => ?a  1016  ?b	0.425685426	0.830985915	0.930599369	295	355	317	?a
?h  1016  ?b  ?a  166  ?h   => ?a  1016  ?b	0.428571429	0.846153846	0.928125	297	351	320	?a
?h  644  ?b  ?a  88  ?h   => ?a  644  ?b	0.02027027	0.000458961	0.428571429	6	13073	14	?a
?a  239  ?h  ?h  815  ?b   => ?a  1016  ?b	0.043290043	0.014436959	0.12295082	30	2078	244	?a
?g  1016  ?b  ?g  170  ?a   => ?a  1016  ?b	0.425685426	0.709134615	0.930599369	295	416	317	?a
?g  1016  ?b  ?g  879  ?a   => ?a  1016  ?b	0.025974026	0.642857143	0.818181818	18	28	22	?a
?g  1016  ?b  ?g  166  ?a   => ?a  1016  ?b	0.428571429	0.731527094	0.928125	297	406	320	?a
?g  1016  ?b  ?g  239  ?a   => ?a  1016  ?b	0.015873016	0.102803738	0.6875	11	107	16	?a
?a  265  ?h  ?b  265  ?h   => ?a  575  ?b	0.016528926	0.000014503	0.25	2	137907	8	?b
?h  215  ?b  ?a  829  ?h   => ?a  1208  ?b	0.014556534	0.212871287	0.309352518	43	202	139	?a
?a  1208  ?h  ?h  215  ?b   => ?a  1208  ?b	0.273865944	0.964243147	0.964243147	809	839	839	?a
?g  215  ?a  ?g  413  ?b   => ?a  413  ?b	0.011598588	0.050549451	0.134502924	23	455	171	?a
?g  215  ?b  ?g  26  ?a   => ?a  1208  ?b	0.013540961	0.013513514	0.377358491	40	2960	106	?a
?a  100  ?b  ?a  343  ?b   => ?a  722  ?b	0.121040724	0.030157835	0.156661786	107	3548	683	?b
?a  343  ?b  ?a  600  ?b   => ?a  722  ?b	0.092760181	0.119883041	0.394230769	82	684	208	?b
?a  343  ?b  ?a  719  ?b   => ?a  722  ?b	0.045248869	0.105820106	0.384615385	40	378	104	?b
?a  1103  ?b  ?a  343  ?b   => ?a  722  ?b	0.027149321	0.063660477	0.279069767	24	377	86	?b
?a  100  ?b  ?a  600  ?b   => ?a  722  ?b	0.06561086	0.123404255	0.343195266	58	470	169	?b
?a  373  ?b  ?a  600  ?b   => ?a  722  ?b	0.053167421	0.159863946	0.451923077	47	294	104	?b
?a  600  ?b  ?a  719  ?b   => ?a  722  ?b	0.027149321	0.108597285	0.363636364	24	221	66	?b
?a  1103  ?b  ?a  600  ?b   => ?a  722  ?b	0.012443439	0.080291971	0.379310345	11	137	29	?b
?a  109  ?h  ?h  215  ?b   => ?a  1208  ?b	0.01591063	0.011674118	0.61038961	47	4026	77	?a
?a  100  ?b  ?a  719  ?b   => ?a  722  ?b	0.040723982	0.109422492	0.395604396	36	329	91	?b
?a  100  ?b  ?a  373  ?b   => ?a  722  ?b	0.041855204	0.03592233	0.117088608	37	1030	316	?b
?a  1103  ?b  ?a  719  ?b   => ?a  722  ?b	0.015837104	0.103703704	0.378378378	14	135	37	?b
?a  373  ?b  ?a  719  ?b   => ?a  722  ?b	0.013574661	0.279069767	0.666666667	12	43	18	?b
?a  602  ?h  ?b  901  ?h   => ?a  722  ?b	0.031674208	0.013861386	0.15819209	28	2020	177	?b
?h  215  ?b  ?a  229  ?h   => ?a  1208  ?b	0.045023697	0.047533953	0.322815534	133	2798	412	?a
?a  170  ?h  ?h  722  ?b   => ?a  722  ?b	0.25	0.620786517	0.620786517	221	356	356	?b
?a  170  ?h  ?h  600  ?b   => ?a  722  ?b	0.058823529	0.071135431	0.315151515	52	731	165	?b
?a  170  ?h  ?h  719  ?b   => ?a  722  ?b	0.03959276	0.079365079	0.402298851	35	441	87	?b
?a  100  ?b  ?a  1103  ?b   => ?a  722  ?b	0.013574661	0.028708134	0.272727273	12	418	44	?b
?a  613  ?h  ?h  722  ?b   => ?a  722  ?b	0.161764706	0.101131542	0.101131542	143	1414	1414	?b
?a  166  ?h  ?h  722  ?b   => ?a  722  ?b	0.25	0.506880734	0.506880734	221	436	436	?b
?a  166  ?h  ?h  600  ?b   => ?a  722  ?b	0.042986425	0.057401813	0.206521739	38	662	184	?b
?a  166  ?h  ?h  719  ?b   => ?a  722  ?b	0.023755656	0.044776119	0.216494845	21	469	97	?b
?h  600  ?b  ?a  602  ?h   => ?a  722  ?b	0.019230769	0.030852995	0.171717172	17	551	99	?b
?h  100  ?b  ?a  170  ?h   => ?a  722  ?b	0.080316742	0.007115654	0.109567901	71	9978	648	?b
?h  722  ?b  ?a  879  ?h   => ?a  722  ?b	0.066742081	0.195364238	0.195364238	59	302	302	?b
?h  373  ?b  ?a  879  ?h   => ?a  722  ?b	0.095022624	0.034898214	0.157894737	84	2407	532	?b
?g  166  ?a  ?g  722  ?b   => ?a  722  ?b	0.25	0.302739726	0.302739726	221	730	730	?b
?g  170  ?a  ?g  722  ?b   => ?a  722  ?b	0.25	0.264354067	0.264354067	221	836	836	?b
?g  613  ?a  ?g  722  ?b   => ?a  722  ?b	0.066742081	0.108655617	0.108655617	59	543	543	?b
?g  166  ?a  ?g  600  ?b   => ?a  722  ?b	0.058823529	0.031668697	0.142076503	52	1642	366	?b
?g  166  ?a  ?g  719  ?b   => ?a  722  ?b	0.03959276	0.038802661	0.173267327	35	902	202	?b
?g  170  ?a  ?g  719  ?b   => ?a  722  ?b	0.023755656	0.022508039	0.100961538	21	933	208	?b
?g  373  ?b  ?g  613  ?a   => ?a  722  ?b	0.095022624	0.023870418	0.112600536	84	3519	746	?b
?b  330  ?h  ?a  351  ?h   => ?a  825  ?b	0.010218978	0.388888889	0.388888889	7	18	18	?a
?a  324  ?h  ?h  825  ?b   => ?a  825  ?b	0.068613139	0.701492537	0.921568627	47	67	51	?a
?a  674  ?h  ?h  825  ?b   => ?a  825  ?b	0.058394161	0.666666667	0.8	40	60	50	?a
?h  1103  ?b  ?a  166  ?h   => ?a  722  ?b	0.030542986	0.001100873	0.167701863	27	24526	161	?b
?h  160  ?b  ?a  351  ?h   => ?a  825  ?b	0.039416058	0.794117647	0.794117647	27	34	34	?a
?a  576  ?h  ?h  825  ?b   => ?a  825  ?b	0.051094891	0.648148148	0.729166667	35	54	48	?a
?g  674  ?a  ?g  825  ?b   => ?a  825  ?b	0.071532847	0.134246575	0.816666667	49	365	60	?a
?h  330  ?b  ?a  480  ?h   => ?a  330  ?b	0.01049979	0.000520075	0.510204082	25	48070	49	?a
?g  324  ?a  ?g  825  ?b   => ?a  825  ?b	0.056934307	0.157258065	0.928571429	39	248	42	?a
?g  576  ?a  ?g  825  ?b   => ?a  825  ?b	0.051094891	0.132575758	0.729166667	35	264	48	?a
?b  879  ?h  ?a  883  ?h   => ?a  825  ?b	0.033576642	0.123655914	0.958333333	23	186	24	?a
?b  443  ?h  ?a  612  ?h   => ?a  659  ?b	0.029607833	0.932526295	0.936802233	4699	5039	5016	?a
?h  613  ?b  ?a  883  ?h   => ?a  825  ?b	0.01459854	0.043668122	1	10	229	10	?a
?h  1103  ?b  ?a  170  ?h   => ?a  722  ?b	0.038461538	0.001364475	0.161904762	34	24918	210	?b
?g  170  ?a  ?g  815  ?b   => ?a  1016  ?b	0.059163059	0.003630246	0.100737101	41	11294	407	?a
?a  1063  ?g  ?g  459  ?b   => ?a  1063  ?b	0.058097482	0.177606591	0.177606591	9960	56079	56079	?a
?b  170  ?h  ?a  659  ?h   => ?a  659  ?b	0.026337677	0.741792369	0.741792369	4180	5635	5635	?a
?a  170  ?h  ?h  815  ?b   => ?a  1016  ?b	0.062049062	0.004752957	0.106435644	43	9047	404	?a
?a  186  ?h  ?h  659  ?b   => ?a  659  ?b	0.019816266	0.452713401	0.454808388	3145	6947	6915	?a
?b  166  ?h  ?a  659  ?h   => ?a  659  ?b	0.025594173	0.766559728	0.766559728	4062	5299	5299	?a
?a  324  ?h  ?h  659  ?b   => ?a  659  ?b	0.011139955	0.223995946	0.327225615	1768	7893	5403	?a
?g  166  ?a  ?g  815  ?b   => ?a  1016  ?b	0.062049062	0.003839286	0.106435644	43	11200	404	?a
?g  186  ?a  ?g  659  ?b   => ?a  659  ?b	0.014844872	0.114441152	0.495582667	2356	20587	4754	?a
?h  170  ?b  ?a  659  ?h   => ?a  659  ?b	0.026337677	0.762773723	0.762773723	4180	5480	5480	?a
?b  44  ?h  ?a  943  ?h   => ?a  444  ?b	0.013723411	0.138451857	0.289473684	220	1589	760	?a
?a  193  ?h  ?b  44  ?h   => ?a  444  ?b	0.022019837	0.107197085	0.273008507	353	3293	1293	?a
?a  166  ?h  ?h  815  ?b   => ?a  1016  ?b	0.059163059	0.004509955	0.100244499	41	9091	409	?a
?h  166  ?b  ?a  659  ?h   => ?a  659  ?b	0.025594173	0.734671731	0.734671731	4062	5529	5529	?a
?a  293  ?h  ?h  30  ?b   => ?a  30  ?b	0.033898305	0.863309353	1	120	139	120	?a
?h  1020  ?b  ?a  775  ?h   => ?a  1020  ?b	0.077830189	0.314285714	0.362637363	33	105	91	?a
?h  30  ?b  ?a  458  ?h   => ?a  30  ?b	0.010169492	0.837209302	0.972972973	36	43	37	?a
?a  1066  ?h  ?h  397  ?b   => ?a  397  ?b	0.110617278	0.474093828	0.49874041	8711	18374	17466	?a
?h  1363  ?b  ?a  458  ?h   => ?a  1363  ?b	0.012866333	0.545454545	0.692307692	18	33	26	?a
?h  1363  ?b  ?a  293  ?h   => ?a  1363  ?b	0.020014296	0.56	1	28	50	28	?a
?g  293  ?a  ?g  30  ?b   => ?a  30  ?b	0.033898305	0.576923077	1	120	208	120	?a
?g  1363  ?b  ?g  458  ?a   => ?a  1363  ?b	0.012866333	0.059602649	0.692307692	18	302	26	?a
?g  1363  ?b  ?g  293  ?a   => ?a  1363  ?b	0.020014296	0.29787234	1	28	94	28	?a
?h  1194  ?b  ?a  166  ?h   => ?a  1194  ?b	0.013975155	0.9	1	9	10	9	?a
?h  1194  ?b  ?a  170  ?h   => ?a  1194  ?b	0.013975155	0.75	1	9	12	9	?a
?g  1194  ?b  ?g  166  ?a   => ?a  1194  ?b	0.013975155	0.5625	1	9	16	9	?a
?g  30  ?b  ?g  458  ?a   => ?a  30  ?b	0.011016949	0.144444444	0.975	39	270	40	?a
?g  1194  ?b  ?g  170  ?a   => ?a  1194  ?b	0.013975155	0.692307692	1	9	13	9	?a
?h  116  ?b  ?a  459  ?h   => ?a  116  ?b	0.029649596	0.865168539	0.885057471	77	89	87	?a
?g  1020  ?b  ?g  775  ?a   => ?a  1020  ?b	0.077830189	0.25984252	0.362637363	33	127	91	?a
?a  215  ?h  ?h  613  ?b   => ?a  507  ?b	0.224818032	0.001235748	0.616151866	1915	1549669	3108	?a
?h  659  ?b  ?a  674  ?h   => ?a  659  ?b	0.010182221	0.218851571	0.312693498	1616	7384	5168	?a
?a  587  ?b  ?a  943  ?b   => ?a  20  ?b	0.022008897	0.241025641	0.594936709	188	780	316	?a
?a  166  ?h  ?h  334  ?b   => ?a  334  ?b	0.064748201	0.321428571	0.473684211	9	28	19	?a
?a  170  ?h  ?h  334  ?b   => ?a  334  ?b	0.064748201	0.473684211	0.75	9	19	12	?a
?g  166  ?a  ?g  334  ?b   => ?a  334  ?b	0.064748201	0.103448276	0.692307692	9	87	13	?a
?g  170  ?a  ?g  334  ?b   => ?a  334  ?b	0.064748201	0.1125	0.5625	9	80	16	?a
?a  193  ?b  ?a  948  ?b   => ?a  20  ?b	0.015335987	0.075200918	0.205007825	131	1742	639	?a
?b  265  ?h  ?a  43  ?h   => ?a  43  ?b	0.010309278	0.136363636	0.136363636	3	22	22	?a
?a  265  ?h  ?h  43  ?b   => ?a  43  ?b	0.020618557	0.666666667	1	6	9	6	?a
?h  43  ?b  ?a  534  ?h   => ?a  43  ?b	0.147766323	0.196347032	0.826923077	43	219	52	?a
?g  1216  ?a  ?g  459  ?b   => ?a  43  ?b	0.013745704	0.027972028	0.181818182	4	143	22	?a
?g  265  ?a  ?g  43  ?b   => ?a  43  ?b	0.020618557	0.103448276	1	6	58	6	?a
?g  43  ?b  ?g  534  ?a   => ?a  43  ?b	0.020618557	0.021978022	0.4	6	273	15	?a
?b  145  ?h  ?h  879  ?a   => ?a  139  ?b	0.029277219	0.293577982	1	32	109	32	?a
?b  145  ?h  ?a  239  ?h   => ?a  139  ?b	0.040256176	0.086956522	0.956521739	44	506	46	?a
?a  1250  ?h  ?b  145  ?h   => ?a  139  ?b	0.029277219	0.071910112	0.888888889	32	445	36	?a
?a  138  ?h  ?b  145  ?h   => ?a  139  ?b	0.021043001	0.2875	0.348484848	23	80	66	?a
?b  145  ?h  ?a  459  ?h   => ?a  139  ?b	0.018298262	0.952380952	1	20	21	20	?a
?a  142  ?h  ?b  145  ?h   => ?a  139  ?b	0.017383349	0.463414634	1	19	41	19	?a
?b  145  ?h  ?a  879  ?h   => ?a  139  ?b	0.01189387	0.866666667	1	13	15	13	?a
?h  139  ?b  ?a  239  ?h   => ?a  139  ?b	0.07410796	0.193317422	1	81	419	81	?a
?a  1250  ?h  ?h  139  ?b   => ?a  139  ?b	0.016468435	0.105263158	1	18	171	18	?a
?a  1058  ?h  ?h  41  ?b   => ?a  139  ?b	0.107044831	0.407665505	0.991525424	117	287	118	?a
?h  139  ?b  ?a  166  ?h   => ?a  139  ?b	0.143641354	0.877094972	0.987421384	157	179	159	?a
?h  139  ?b  ?a  170  ?h   => ?a  139  ?b	0.142726441	0.87150838	0.993630573	156	179	157	?a
?a  138  ?h  ?h  139  ?b   => ?a  139  ?b	0.029277219	0.344086022	0.426666667	32	93	75	?a
?h  139  ?b  ?a  142  ?h   => ?a  139  ?b	0.010064044	0.733333333	1	11	15	11	?a
?h  139  ?b  ?a  879  ?h   => ?a  139  ?b	0.015553522	0.653846154	1	17	26	17	?a
?g  139  ?b  ?g  166  ?a   => ?a  139  ?b	0.143641354	0.434903047	0.993670886	157	361	158	?a
?a  943  ?b  ?a  948  ?b   => ?a  20  ?b	0.067548583	0.041914863	0.139473048	577	13766	4137	?a
?a  587  ?b  ?a  948  ?b   => ?a  20  ?b	0.014867712	0.296037296	0.596244131	127	429	213	?a
?g  143  ?a  ?g  41  ?b   => ?a  139  ?b	0.075937786	0.048115942	0.805825243	83	1725	103	?a
?g  139  ?b  ?g  170  ?a   => ?a  139  ?b	0.142726441	0.458823529	0.987341772	156	340	158	?a
?g  139  ?b  ?g  239  ?a   => ?a  139  ?b	0.014638609	0.120300752	1	16	133	16	?a
