Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?h  107  ?b  ?a  273  ?h   => ?a  273  ?b	0.014705882	0.171428571	0.171428571	6	35	35	?a
?h  1143  ?b  ?a  91  ?h   => ?a  273  ?b	0.115196078	0.259668508	0.484536082	47	181	97	?a
?a  107  ?h  ?h  273  ?b   => ?a  273  ?b	0.014705882	0.037037037	0.127659574	6	162	47	?a
?a  166  ?h  ?h  273  ?b   => ?a  273  ?b	0.017156863	0.065420561	0.14893617	7	107	47	?a
?a  170  ?h  ?h  273  ?b   => ?a  273  ?b	0.017156863	0.031818182	0.134615385	7	220	52	?a
?a  603  ?h  ?h  659  ?b   => ?a  273  ?b	0.509803922	0.055451879	0.100921883	208	3751	2061	?a
?h  1103  ?a  ?b  166  ?h   => ?a  99  ?b	0.065706021	0.166145364	0.242101495	30437	183195	125720	?a
?g  166  ?a  ?g  273  ?b   => ?a  273  ?b	0.017156863	0.040229885	0.166666667	7	174	42	?a
?g  170  ?a  ?g  273  ?b   => ?a  273  ?b	0.017156863	0.045454545	0.125	7	154	56	?a
?g  107  ?a  ?g  273  ?b   => ?a  273  ?b	0.014705882	0.009230769	0.125	6	650	48	?a
?g  155  ?a  ?g  273  ?b   => ?a  273  ?b	0.026960784	0.002632209	0.169230769	11	4179	65	?a
?g  215  ?a  ?g  273  ?b   => ?a  273  ?b	0.551470588	0.681818182	0.803571429	225	330	280	?a
?g  451  ?b  ?g  480  ?a   => ?a  451  ?b	0.039923562	0.00179732	0.328831224	3092	1720339	9403	?a
?g  1103  ?a  ?g  166  ?b   => ?a  99  ?b	0.06849945	0.161647911	0.237761976	31731	196297	133457	?a
?h  273  ?b  ?a  88  ?h   => ?a  273  ?b	0.029411765	0.000046757	0.176470588	12	256644	68	?a
?g  454  ?a  ?g  902  ?b   => ?a  273  ?b	0.080882353	0.237410072	0.785714286	33	139	42	?a
?g  1  ?a  ?g  1143  ?b   => ?a  273  ?b	0.159313725	0.017159451	0.343915344	65	3788	189	?a
?h  57  ?b  ?a  901  ?h   => ?a  57  ?b	0.597887036	0.171248479	0.685695763	92019	537342	134198	?a
?g  1382  ?a  ?g  710  ?b   => ?a  1230  ?b	0.079365079	0.000077526	0.344827586	10	128989	29	?a
?b  170  ?h  ?a  99  ?h   => ?a  99  ?b	0.145748332	0.281558864	0.281558864	67515	239790	239790	?a
?b  1094  ?h  ?h  567  ?a   => ?a  1094  ?b	0.017609392	0.141630901	0.289473684	33	233	114	?a
?b  1094  ?h  ?h  415  ?a   => ?a  1094  ?b	0.01547492	0.082386364	0.3625	29	352	80	?a
?b  1094  ?h  ?a  567  ?h   => ?a  1094  ?b	0.019743863	0.131672598	0.28030303	37	281	132	?a
?b  1094  ?h  ?a  415  ?h   => ?a  1094  ?b	0.018676628	0.094594595	0.301724138	35	370	116	?a
?b  1094  ?h  ?a  324  ?h   => ?a  1094  ?b	0.011205977	0.032061069	0.141891892	21	655	148	?a
?g  1  ?a  ?g  902  ?b   => ?a  273  ?b	0.316176471	0.017815219	0.299303944	129	7241	431	?a
?h  1094  ?a  ?b  415  ?h   => ?a  1094  ?b	0.01547492	0.127192982	0.165714286	29	228	175	?a
?h  1094  ?a  ?b  567  ?h   => ?a  1094  ?b	0.017075774	0.136752137	0.202531646	32	234	158	?a
?a  1094  ?h  ?b  567  ?h   => ?a  1094  ?b	0.023479189	0.15658363	0.15658363	44	281	281	?a
?h  1094  ?b  ?a  764  ?h   => ?a  1094  ?b	0.019210245	0.035019455	0.102564103	36	1028	351	?a
?a  1094  ?h  ?h  567  ?b   => ?a  1094  ?b	0.025080043	0.201716738	0.201716738	47	233	233	?a
?h  1094  ?b  ?a  324  ?h   => ?a  1094  ?b	0.01280683	0.083333333	0.328767123	24	288	73	?a
?h  1094  ?b  ?a  415  ?h   => ?a  1094  ?b	0.028815368	0.236842105	0.5625	54	228	96	?a
?h  1094  ?b  ?a  743  ?h   => ?a  1094  ?b	0.01280683	0.068965517	0.233009709	24	348	103	?a
?h  1094  ?b  ?a  576  ?h   => ?a  1094  ?b	0.026680896	0.148809524	0.318471338	50	336	157	?a
?h  1094  ?b  ?a  567  ?h   => ?a  1094  ?b	0.024546425	0.196581197	0.289308176	46	234	159	?a
?h  1094  ?b  ?a  674  ?h   => ?a  1094  ?b	0.01547492	0.066974596	0.263636364	29	433	110	?a
?g  1094  ?a  ?g  415  ?b   => ?a  1094  ?b	0.018676628	0.11627907	0.163551402	35	301	214	?a
?g  1094  ?a  ?g  567  ?b   => ?a  1094  ?b	0.020277481	0.142857143	0.211111111	38	266	180	?a
?g  1094  ?b  ?g  674  ?a   => ?a  1094  ?b	0.016008538	0.06263048	0.291262136	30	479	103	?a
?g  1094  ?b  ?g  576  ?a   => ?a  1094  ?b	0.026680896	0.112612613	0.318471338	50	444	157	?a
?g  1094  ?b  ?g  415  ?a   => ?a  1094  ?b	0.028815368	0.179401993	0.5625	54	301	96	?a
?g  1094  ?b  ?g  324  ?a   => ?a  1094  ?b	0.010672359	0.065789474	0.273972603	20	304	73	?a
?b  1196  ?a  ?a  1373  ?b   => ?a  524  ?b	0.024193548	0.125	1	3	24	3	?b
?g  1094  ?b  ?g  567  ?a   => ?a  1094  ?b	0.024012807	0.169172932	0.306122449	45	266	147	?a
?g  1094  ?b  ?g  743  ?a   => ?a  1094  ?b	0.01280683	0.055427252	0.260869565	24	433	92	?a
?a  1277  ?b  ?a  1373  ?b   => ?a  524  ?b	0.016129032	0.25	1	2	8	2	?b
?b  1196  ?a  ?a  483  ?b   => ?a  524  ?b	0.016129032	0.007751938	1	2	258	2	?b
?h  1196  ?a  ?b  40  ?h   => ?a  524  ?b	0.080645161	0.004024145	0.5	10	2485	20	?b
?b  166  ?h  ?a  99  ?h   => ?a  99  ?b	0.145759126	0.285904227	0.285904227	67520	236163	236163	?a
?a  236  ?h  ?b  764  ?h   => ?a  524  ?b	0.040322581	0.000379507	0.454545455	5	13175	11	?b
?b  1196  ?a  ?a  1277  ?b   => ?a  524  ?b	0.016129032	0.001153403	1	2	1734	2	?b
?a  1373  ?h  ?b  576  ?h   => ?a  524  ?b	0.016129032	1	1	2	2	2	?b
?b  216  ?h  ?a  524  ?h   => ?a  524  ?b	0.016129032	0.012738854	1	2	157	2	?b
?b  1196  ?a  ?a  943  ?b   => ?a  524  ?b	0.024193548	0.001965924	1	3	1526	3	?b
?b  40  ?h  ?a  663  ?h   => ?a  524  ?b	0.016129032	0.000062299	1	2	32103	2	?b
?b  1196  ?h  ?a  77  ?h   => ?a  524  ?b	0.016129032	0.000549753	0.105263158	2	3638	19	?b
?b  613  ?h  ?a  663  ?h   => ?a  524  ?b	0.016129032	0.002207506	1	2	906	2	?b
?a  1147  ?h  ?b  40  ?h   => ?a  524  ?b	0.072580645	0.000007886	0.1875	9	1141321	48	?b
?a  236  ?h  ?b  613  ?h   => ?a  524  ?b	0.016129032	0.000042367	0.1	2	47207	20	?b
?b  1196  ?h  ?a  239  ?h   => ?a  524  ?b	0.024193548	0.000066419	0.1	3	45168	30	?b
?h  216  ?b  ?a  524  ?h   => ?a  524  ?b	0.016129032	1	1	2	2	2	?b
?h  524  ?b  ?a  524  ?h   => ?a  524  ?b	0.016129032	1	1	2	2	2	?b
?a  524  ?h  ?b  524  ?h   => ?a  524  ?b	0.016129032	0.012578616	1	2	159	2	?b
?a  216  ?h  ?b  524  ?h   => ?a  524  ?b	0.016129032	0.012738854	1	2	157	2	?b
?a  1373  ?h  ?h  576  ?b   => ?a  524  ?b	0.016129032	1	1	2	2	2	?b
?a  170  ?h  ?h  524  ?b   => ?a  524  ?b	0.032258065	0.19047619	0.19047619	4	21	21	?b
?h  1373  ?b  ?a  170  ?h   => ?a  524  ?b	0.024193548	0.103448276	0.5	3	29	6	?b
?a  73  ?h  ?h  879  ?b   => ?a  524  ?b	0.024193548	0.000160222	0.333333333	3	18724	9	?b
?a  166  ?h  ?h  524  ?b   => ?a  524  ?b	0.032258065	0.173913043	0.173913043	4	23	23	?b
?a  236  ?h  ?h  879  ?b   => ?a  524  ?b	0.040322581	0.00245821	0.454545455	5	2034	11	?b
?h  1277  ?b  ?a  685  ?h   => ?a  524  ?b	0.016129032	0.024691358	0.666666667	2	81	3	?b
?h  225  ?b  ?a  685  ?h   => ?a  524  ?b	0.016129032	0.003731343	0.666666667	2	536	3	?b
?a  216  ?h  ?h  524  ?b   => ?a  524  ?b	0.016129032	1	1	2	2	2	?b
?h  524  ?b  ?a  77  ?h   => ?a  524  ?b	0.016129032	0.111111111	0.111111111	2	18	18	?b
?h  1373  ?b  ?a  166  ?h   => ?a  524  ?b	0.016129032	0.044444444	0.333333333	2	45	6	?b
?h  44  ?b  ?a  73  ?h   => ?a  524  ?b	0.024193548	0.000044099	0.2	3	68028	15	?b
?a  1058  ?h  ?h  1118  ?b   => ?a  524  ?b	0.016129032	0.00014339	0.666666667	2	13948	3	?b
?g  1373  ?b  ?g  166  ?a   => ?a  524  ?b	0.024193548	0.090909091	0.5	3	33	6	?b
?g  1373  ?b  ?g  170  ?a   => ?a  524  ?b	0.016129032	0.043478261	0.285714286	2	46	7	?b
?g  166  ?a  ?g  524  ?b   => ?a  524  ?b	0.032258065	0.19047619	0.19047619	4	21	21	?b
?g  170  ?a  ?g  524  ?b   => ?a  524  ?b	0.032258065	0.166666667	0.166666667	4	24	24	?b
?g  1277  ?b  ?a  1372  ?g   => ?a  524  ?b	0.016129032	0.002747253	1	2	728	2	?b
?g  1277  ?b  ?g  1282  ?a   => ?a  524  ?b	0.016129032	0.037735849	0.666666667	2	53	3	?b
?a  1372  ?g  ?g  225  ?b   => ?a  524  ?b	0.016129032	0.002547771	1	2	785	2	?b
?g  1282  ?a  ?g  225  ?b   => ?a  524  ?b	0.016129032	0.222222222	0.666666667	2	9	3	?b
?h  216  ?b  ?a  239  ?h   => ?a  524  ?b	0.016129032	0.000054506	0.125	2	36693	16	?b
?b  613  ?h  ?a  73  ?h   => ?a  524  ?b	0.016129032	0.00000075	0.1	2	2666076	20	?b
?a  73  ?h  ?b  764  ?h   => ?a  524  ?b	0.024193548	0.000004521	0.333333333	3	663627	9	?b
?g  143  ?a  ?g  225  ?b   => ?a  524  ?b	0.016129032	0.000047855	0.666666667	2	41793	3	?b
?a  346  ?h  ?h  879  ?b   => ?a  766  ?b	0.04950495	0.000081132	0.625	5	61628	8	?b
?g  1277  ?b  ?g  143  ?a   => ?a  524  ?b	0.016129032	0.047619048	0.666666667	2	42	3	?b
?h  216  ?b  ?a  216  ?h   => ?a  524  ?b	0.016129032	0.019417476	1	2	103	2	?b
?a  346  ?h  ?b  613  ?h   => ?a  766  ?b	0.128712871	0.000012705	0.351351351	13	1023182	37	?b
?h  1188  ?a  ?b  613  ?h   => ?a  766  ?b	0.207920792	0.000417437	0.525	21	50307	40	?b
?h  94  ?a  ?b  94  ?h   => ?a  94  ?b	0.169291339	0.226315789	0.226315789	43	190	190	?a
?a  94  ?h  ?b  94  ?h   => ?a  94  ?b	0.169291339	0.16796875	0.16796875	43	256	256	?a
?h  94  ?b  ?a  94  ?h   => ?a  94  ?b	0.169291339	0.226315789	0.226315789	43	190	190	?a
?g  1188  ?a  ?g  879  ?b   => ?a  766  ?b	0.207920792	0.002470588	0.525	21	8500	40	?b
?h  265  ?a  ?b  459  ?h   => ?a  94  ?b	0.05511811	0.000010542	0.259259259	14	1328045	54	?a
?g  216  ?b  ?g  879  ?a   => ?a  524  ?b	0.016129032	0.000129853	0.5	2	15402	4	?b
?b  215  ?h  ?a  508  ?h   => ?a  508  ?b	0.045454545	0.000002628	0.357142857	5	1902581	14	?b
?g  212  ?a  ?g  212  ?b   => ?a  94  ?b	0.031496063	0.170212766	0.470588235	8	47	17	?a
?g  554  ?a  ?g  554  ?b   => ?a  94  ?b	0.015748031	0.117647059	0.444444444	4	34	9	?a
?g  94  ?a  ?g  94  ?b   => ?a  94  ?b	0.169291339	0.169960474	0.227513228	43	253	189	?a
?g  129  ?a  ?g  129  ?b   => ?a  94  ?b	0.027559055	0.020588235	0.225806452	7	340	31	?a
?a  265  ?h  ?b  459  ?h   => ?a  94  ?b	0.062992126	0.000017588	0.222222222	16	909686	72	?a
?h  265  ?a  ?b  265  ?h   => ?a  94  ?b	0.062992126	0.00003278	0.64	16	488098	25	?a
?g  90  ?a  ?g  90  ?b   => ?a  94  ?b	0.039370079	0.037735849	0.12987013	10	265	77	?a
?g  166  ?a  ?g  90  ?b   => ?a  94  ?b	0.011811024	0.045454545	0.3	3	66	10	?a
?g  212  ?a  ?g  90  ?b   => ?a  94  ?b	0.011811024	0.03	0.166666667	3	100	18	?a
?a  265  ?h  ?b  265  ?h   => ?a  94  ?b	0.078740157	0.000031649	0.512820513	20	631940	39	?a
?g  166  ?b  ?g  90  ?a   => ?a  94  ?b	0.011811024	0.045454545	0.375	3	66	8	?a
?g  166  ?b  ?a  99  ?g   => ?a  99  ?b	0.14575265	0.282766477	0.282766477	67517	238773	238773	?a
?h  1155  ?b  ?a  166  ?h   => ?a  1155  ?b	0.013262599	0.135135135	0.833333333	5	37	6	?a
?h  1155  ?b  ?a  170  ?h   => ?a  1155  ?b	0.015915119	0.125	1	6	48	6	?a
?g  1155  ?b  ?g  170  ?a   => ?a  1155  ?b	0.015915119	0.15	1	6	40	6	?a
?g  1155  ?b  ?g  166  ?a   => ?a  1155  ?b	0.013262599	0.102040816	0.833333333	5	49	6	?a
?b  265  ?h  ?a  459  ?h   => ?a  94  ?b	0.062992126	0.000017588	0.156862745	16	909686	102	?a
?g  879  ?a  ?g  879  ?b   => ?a  755  ?b	0.16629094	0.002543954	0.417430764	31276	12294249	74925	?b
?h  265  ?b  ?a  265  ?h   => ?a  94  ?b	0.062992126	0.00003278	0.64	16	488098	25	?a
?b  1336  ?h  ?h  509  ?a   => ?a  94  ?b	0.011811024	0.000006862	0.6	3	437192	5	?a
?g  1103  ?a  ?g  170  ?b   => ?a  99  ?b	0.066597587	0.161989876	0.236333272	30850	190444	130536	?a
?a  166  ?h  ?b  166  ?h   => ?a  94  ?b	0.015748031	0.000004787	0.444444444	4	835520	9	?a
?h  265  ?b  ?a  459  ?h   => ?a  94  ?b	0.05511811	0.000010542	0.14893617	14	1328045	94	?a
?a  1045  ?h  ?h  225  ?b   => ?a  225  ?b	0.022450923	0.777426681	0.787142571	7873	10127	10002	?a
?h  225  ?b  ?a  398  ?h   => ?a  225  ?b	0.02289863	0.348222029	0.348857416	8030	23060	23018	?a
?a  1336  ?h  ?h  509  ?b   => ?a  94  ?b	0.011811024	0.000006862	0.5	3	437192	6	?a
?g  509  ?a  ?g  509  ?b   => ?a  94  ?b	0.011811024	0.000005076	0.6	3	591064	5	?a
?g  265  ?a  ?g  265  ?b   => ?a  94  ?b	0.062992126	0.000022947	0.64	16	697259	25	?a
?a  1336  ?h  ?b  1336  ?h   => ?a  94  ?b	0.011811024	0.000006183	0.375	3	485229	8	?a
?a  166  ?h  ?h  193  ?b   => ?a  225  ?b	0.0120339	0.144268572	0.156615328	4220	29251	26945	?a
?a  138  ?h  ?h  225  ?b   => ?a  225  ?b	0.026440361	0.88999808	0.897753679	9272	10418	10328	?a
?h  1046  ?b  ?a  383  ?h   => ?a  1046  ?b	0.473684211	0.658536585	1	81	123	81	?a
?h  1046  ?b  ?a  385  ?h   => ?a  1046  ?b	0.280701754	0.143283582	1	48	335	48	?a
?h  1046  ?b  ?a  613  ?h   => ?a  1046  ?b	0.087719298	0.107142857	1	15	140	15	?a
?h  1046  ?b  ?a  879  ?h   => ?a  1046  ?b	0.023391813	1	1	4	4	4	?a
?h  1046  ?b  ?a  265  ?h   => ?a  1046  ?b	0.011695906	0.285714286	1	2	7	2	?a
?h  1046  ?b  ?a  166  ?h   => ?a  1046  ?b	0.011695906	1	1	2	2	2	?a
?h  1046  ?b  ?a  170  ?h   => ?a  1046  ?b	0.011695906	0.666666667	1	2	3	2	?a
?g  1046  ?b  ?g  385  ?a   => ?a  1046  ?b	0.456140351	0.513157895	1	78	152	78	?a
?g  1046  ?b  ?g  383  ?a   => ?a  1046  ?b	0.280701754	0.121518987	1	48	395	48	?a
?g  1046  ?b  ?g  879  ?a   => ?a  1046  ?b	0.081871345	0.166666667	1	14	84	14	?a
?g  1046  ?b  ?g  613  ?a   => ?a  1046  ?b	0.029239766	0.625	1	5	8	5	?a
?g  1046  ?b  ?g  166  ?a   => ?a  1046  ?b	0.011695906	0.5	1	2	4	2	?a
?g  1046  ?b  ?g  265  ?a   => ?a  1046  ?b	0.011695906	0.222222222	1	2	9	2	?a
?g  1046  ?b  ?g  170  ?a   => ?a  1046  ?b	0.011695906	1	1	2	2	2	?a
?a  166  ?b  ?a  90  ?b   => ?a  212  ?b	0.016260163	0.25	1	2	8	2	?a
?b  170  ?h  ?a  212  ?h   => ?a  212  ?b	0.032520325	0.166666667	0.166666667	4	24	24	?a
?a  212  ?h  ?b  94  ?h   => ?a  212  ?b	0.097560976	0.631578947	0.631578947	12	19	19	?a
?a  212  ?h  ?h  94  ?b   => ?a  212  ?b	0.097560976	0.6	0.6	12	20	20	?a
?h  170  ?b  ?a  212  ?h   => ?a  212  ?b	0.032520325	0.114285714	0.114285714	4	35	35	?a
?h  90  ?b  ?a  94  ?h   => ?a  212  ?b	0.113821138	0.064220183	0.411764706	14	218	34	?a
?h  212  ?b  ?a  94  ?h   => ?a  212  ?b	0.081300813	0.192307692	0.37037037	10	52	27	?a
?h  554  ?b  ?a  94  ?h   => ?a  212  ?b	0.024390244	0.076923077	0.375	3	39	8	?a
?h  166  ?b  ?a  94  ?h   => ?a  212  ?b	0.016260163	0.285714286	0.5	2	7	4	?a
?a  166  ?h  ?h  212  ?b   => ?a  212  ?b	0.12195122	0.75	0.882352941	15	20	17	?a
?a  166  ?h  ?h  94  ?b   => ?a  212  ?b	0.016260163	0.285714286	0.4	2	7	5	?a
?a  170  ?h  ?h  212  ?b   => ?a  212  ?b	0.12195122	0.75	0.9375	15	20	16	?a
?g  166  ?a  ?g  212  ?b   => ?a  212  ?b	0.12195122	0.5	0.882352941	15	30	17	?a
?g  170  ?a  ?g  212  ?b   => ?a  212  ?b	0.12195122	0.5	0.9375	15	30	16	?a
?g  212  ?b  ?g  94  ?a   => ?a  212  ?b	0.081300813	0.153846154	0.37037037	10	65	27	?a
?g  90  ?b  ?g  94  ?a   => ?a  212  ?b	0.113821138	0.054474708	0.411764706	14	257	34	?a
?g  166  ?b  ?g  94  ?a   => ?a  212  ?b	0.016260163	0.222222222	0.5	2	9	4	?a
?a  383  ?h  ?h  613  ?b   => ?a  1046  ?b	0.011695906	0.006734007	0.142857143	2	297	14	?a
?a  166  ?h  ?b  94  ?h   => ?a  212  ?b	0.016260163	0.25	0.333333333	2	8	6	?a
?g  554  ?b  ?g  94  ?a   => ?a  212  ?b	0.024390244	0.056603774	0.375	3	53	8	?a
?g  385  ?a  ?g  613  ?b   => ?a  1046  ?b	0.011695906	0.005988024	0.142857143	2	334	14	?a
?a  170  ?g  ?g  193  ?b   => ?a  225  ?b	0.011640375	0.147215811	0.158223187	4082	27728	25799	?a
?g  225  ?b  ?g  398  ?a   => ?a  225  ?b	0.021666724	0.778483607	0.940113833	7598	9760	8082	?a
?a  170  ?h  ?b  170  ?h   => ?a  94  ?b	0.015748031	0.000004796	0.5	4	834047	8	?a
?a  215  ?g  ?g  310  ?b   => ?a  801  ?b	0.02281976	0.000045893	0.280557315	443	9652937	1579	?a
?b  1343  ?h  ?a  31  ?h   => ?a  9  ?b	0.017473715	0.332394366	0.34502924	118	355	342	?b
?g  170  ?b  ?a  99  ?g   => ?a  99  ?b	0.145739697	0.282734244	0.282734244	67511	238779	238779	?a
?a  78  ?h  ?h  918  ?b   => ?a  889  ?b	0.015478918	0.036613943	0.246791708	250	6828	1013	?a
?b  111  ?h  ?a  1208  ?h   => ?a  889  ?b	0.225249211	0.054132072	0.344801441	3638	67206	10551	?a
?g  247  ?a  ?g  918  ?b   => ?a  889  ?b	0.015478918	0.101091791	0.248015873	250	2473	1008	?a
?h  1370  ?b  ?a  822  ?h   => ?a  822  ?b	0.107203325	0.447334618	0.447334618	1393	3114	3114	?a
?a  170  ?h  ?h  822  ?b   => ?a  822  ?b	0.026396799	0.593425606	0.888601036	343	578	386	?a
?a  166  ?h  ?h  822  ?b   => ?a  822  ?b	0.025473295	0.277684564	0.632887189	331	1192	523	?a
?h  225  ?b  ?a  613  ?h   => ?a  225  ?b	0.121987247	0.878127887	0.94382667	42778	48715	45324	?a
?h  758  ?b  ?a  822  ?h   => ?a  822  ?b	0.062567339	0.977163462	0.977163462	813	832	832	?a
?g  166  ?a  ?g  822  ?b   => ?a  822  ?b	0.025396337	0.549084859	0.906593407	330	601	364	?a
?g  170  ?a  ?g  822  ?b   => ?a  822  ?b	0.026242881	0.25203252	0.657032755	341	1353	519	?a
?b  758  ?h  ?a  822  ?h   => ?a  822  ?b	0.062567339	0.122698461	0.122698461	813	6626	6626	?a
?a  1208  ?h  ?h  610  ?b   => ?a  889  ?b	0.438734444	0.112049336	0.451913265	7086	63240	15680	?a
?g  1045  ?a  ?g  225  ?b   => ?a  225  ?b	0.037595958	0.820359654	0.904066379	13184	16071	14583	?a
?h  215  ?a  ?b  215  ?h   => ?a  86  ?b	0.624113475	0.000011529	0.745762712	88	7633240	118	?b
?g  166  ?a  ?g  193  ?b   => ?a  225  ?b	0.011218333	0.117985784	0.159206799	3934	33343	24710	?a
?g  166  ?a  ?g  166  ?b   => ?a  94  ?b	0.015748031	0.000004932	0.571428571	4	811081	7	?a
?a  100  ?b  ?a  343  ?b   => ?a  719  ?b	0.182803216	0.089112285	0.146992693	1046	11738	7116	?b
?a  343  ?b  ?a  600  ?b   => ?a  719  ?b	0.177036001	0.3676951	0.466605251	1013	2755	2171	?b
?a  20  ?b  ?a  943  ?b   => ?a  587  ?b	0.020038898	0.30043021	0.459597806	1257	4184	2735	?a
?a  343  ?b  ?a  722  ?b   => ?a  719  ?b	0.052254456	0.234509804	0.308884298	299	1275	968	?b
?a  1103  ?b  ?a  343  ?b   => ?a  719  ?b	0.083362461	0.125262605	0.183391003	477	3808	2601	?b
?a  100  ?b  ?a  600  ?b   => ?a  719  ?b	0.128626354	0.344086022	0.498644986	736	2139	1476	?b
?a  100  ?b  ?a  722  ?b   => ?a  719  ?b	0.040020972	0.304521277	0.389455782	229	752	588	?b
?a  100  ?b  ?a  723  ?b   => ?a  719  ?b	0.01502971	0.671875	0.693548387	86	128	124	?b
?a  100  ?b  ?a  721  ?b   => ?a  719  ?b	0.013282069	0.431818182	0.617886179	76	176	123	?b
?a  600  ?b  ?a  723  ?b   => ?a  719  ?b	0.016777351	0.568047337	0.588957055	96	169	163	?b
?g  170  ?a  ?g  193  ?b   => ?a  225  ?b	0.011138487	0.114987194	0.157913887	3906	33969	24735	?a
?a  1103  ?b  ?a  600  ?b   => ?a  719  ?b	0.062915065	0.252808989	0.374609781	360	1424	961	?b
?a  373  ?b  ?a  600  ?b   => ?a  719  ?b	0.035127578	0.174934726	0.35828877	201	1149	561	?b
?a  600  ?b  ?a  722  ?b   => ?a  719  ?b	0.031282768	0.293442623	0.417249417	179	610	429	?b
?a  373  ?b  ?a  722  ?b   => ?a  719  ?b	0.012408249	0.201133144	0.269961977	71	353	263	?b
?a  1103  ?b  ?a  722  ?b   => ?a  719  ?b	0.023767913	0.118777293	0.188626907	136	1145	721	?b
?a  166  ?h  ?h  600  ?b   => ?a  719  ?b	0.090877316	0.070137578	0.129967508	520	7414	4001	?b
?a  166  ?h  ?h  723  ?b   => ?a  719  ?b	0.017476407	0.35335689	0.37037037	100	283	270	?b
?a  166  ?h  ?h  719  ?b   => ?a  719  ?b	0.340964698	0.415902793	0.415902793	1951	4691	4691	?b
?a  613  ?h  ?h  720  ?b   => ?a  719  ?b	0.024117441	0.131428571	0.166465621	138	1050	829	?b
?a  613  ?h  ?h  723  ?b   => ?a  719  ?b	0.019573576	0.10821256	0.120559742	112	1035	929	?b
?g  720  ?b  ?g  879  ?a   => ?a  719  ?b	0.024117441	0.136633663	0.174022699	138	1010	793	?b
?a  170  ?g  ?g  723  ?b   => ?a  719  ?b	0.016253058	0.341911765	0.359073359	93	272	259	?b
?g  166  ?a  ?g  723  ?b   => ?a  719  ?b	0.018524991	0.341935484	0.359322034	106	310	295	?b
?g  170  ?a  ?g  723  ?b   => ?a  719  ?b	0.015554002	0.31010453	0.327205882	89	287	272	?b
?a  170  ?h  ?h  719  ?b   => ?a  719  ?b	0.337294652	0.435076646	0.435076646	1930	4436	4436	?b
?a  193  ?b  ?a  943  ?b   => ?a  587  ?b	0.011637546	0.071365725	0.14089944	730	10229	5181	?a
?h  373  ?b  ?a  879  ?h   => ?a  719  ?b	0.253757427	0.090163934	0.173996405	1452	16104	8345	?b
?a  170  ?h  ?h  600  ?b   => ?a  719  ?b	0.089653967	0.074240232	0.139591837	513	6910	3675	?b
?g  170  ?a  ?g  719  ?b   => ?a  719  ?b	0.337294652	0.379846487	0.379846487	1930	5081	5081	?b
?g  166  ?a  ?g  600  ?b   => ?a  719  ?b	0.090003495	0.059723994	0.111015305	515	8623	4639	?b
?a  100  ?b  ?a  1103  ?b   => ?a  719  ?b	0.060643132	0.053229023	0.321594069	347	6519	1079	?b
?g  166  ?a  ?g  719  ?b   => ?a  719  ?b	0.340964698	0.353698332	0.353698332	1951	5516	5516	?b
?g  170  ?a  ?g  600  ?b   => ?a  719  ?b	0.090178259	0.063656551	0.119168591	516	8106	4330	?b
?a  943  ?b  ?a  948  ?b   => ?a  587  ?b	0.033238745	0.050370836	0.101267667	2085	41393	20589	?a
?g  373  ?b  ?g  613  ?a   => ?a  719  ?b	0.244145404	0.081652931	0.158246488	1397	17109	8828	?b
?a  1341  ?h  ?h  623  ?b   => ?a  615  ?b	0.017036117	0.353857298	0.374544758	3908	11044	10434	?a
?a  20  ?b  ?a  948  ?b   => ?a  587  ?b	0.010952047	0.259343148	0.372964169	687	2649	1842	?a
?a  138  ?h  ?b  613  ?h   => ?a  398  ?b	0.074899825	0.000002145	0.106159895	729	339814094	6867	?a
?a  1255  ?h  ?h  623  ?b   => ?a  615  ?b	0.041081977	0.255621559	0.389228482	9424	36867	24212	?a
?a  109  ?h  ?h  179  ?b   => ?a  889  ?b	0.018203207	0.001478672	0.191780822	294	198827	1533	?a
?h  126  ?b  ?a  625  ?h   => ?a  615  ?b	0.013400466	0.406775175	0.819733333	3074	7557	3750	?a
?a  1118  ?h  ?h  126  ?b   => ?a  615  ?b	0.012925304	0.415731913	0.752920264	2965	7132	3938	?a
?g  100  ?b  ?g  613  ?a   => ?a  719  ?b	0.149248515	0.019234234	0.101077051	854	44400	8449	?b
?h  615  ?b  ?a  804  ?h   => ?a  615  ?b	0.084971338	0.943785406	0.998003174	19492	20653	19531	?a
?a  1277  ?h  ?h  13  ?b   => ?a  615  ?b	0.012210379	0.254497547	0.756413719	2801	11006	3703	?a
?h  1117  ?b  ?a  613  ?h   => ?a  1117  ?b	0.441795291	0.629806116	0.897920584	82606	131161	91997	?a
?h  1074  ?b  ?a  948  ?h   => ?a  615  ?b	0.012009852	0.734666667	0.823125187	2755	3750	3347	?a
?h  496  ?b  ?a  741  ?h   => ?a  615  ?b	0.029324963	0.557055316	0.95094713	6727	12076	7074	?a
?g  225  ?b  ?g  613  ?a   => ?a  225  ?b	0.058994628	0.494065388	0.815612064	20688	41873	25365	?a
?h  126  ?b  ?a  20  ?h   => ?a  615  ?b	0.042150003	0.819754133	0.885034325	9669	11795	10925	?a
?h  1122  ?b  ?a  613  ?h   => ?a  1117  ?b	0.190990384	0.27264676	0.388979054	35711	130979	91807	?a
