Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  1196  ?a   => ?a  1016  ?b	0.010945274	0.00025557	0.203703704	11	43041	54	?a
?a  815  ?b   => ?a  1016  ?b	0.11641791	0.000030671	0.109141791	117	3814720	1072	?a
?a  42  ?b   => ?a  1016  ?b	0.016915423	0.003942486	0.142857143	17	4312	119	?a
?b  1384  ?a   => ?a  774  ?b	0.045236828	0.00234431	0.280528053	85	36258	303	?b
?b  301  ?a   => ?a  774  ?b	0.440659925	0.163636364	0.940909091	828	5060	880	?b
?b  300  ?a   => ?a  774  ?b	0.37892496	0.143201931	0.54980695	712	4972	1295	?b
?a  1310  ?b   => ?a  774  ?b	0.068121341	0.027801911	0.882758621	128	4604	145	?b
?b  1095  ?a   => ?a  774  ?b	0.013837147	0.00077204	0.472727273	26	33677	55	?b
?a  679  ?b   => ?a  774  ?b	0.101117616	0.004288649	0.219907407	190	44303	864	?b
?a  36  ?b   => ?a  1370  ?b	0.013163482	0.046268657	0.756097561	31	670	41	?b
?a  265  ?b   => ?a  1370  ?b	0.012314225	0.000092172	0.134259259	29	314630	216	?b
?a  901  ?b   => ?a  1030  ?b	0.557974771	0.0045941	0.163626229	3229	702858	19734	?a
?b  1141  ?a   => ?a  1013  ?b	0.623309881	0.520699172	0.999509467	10188	19566	10193	?a
?a  602  ?b   => ?a  601  ?b	0.285353535	0.030458221	0.125695217	113	3710	899	?b
?a  1060  ?b   => ?a  869  ?b	0.080139373	0.001253338	0.112745098	23	18351	204	?a
?a  815  ?b   => ?a  869  ?b	0.010452962	0.000000786	0.157894737	3	3814720	19	?a
?b  1196  ?a   => ?a  869  ?b	0.013937282	0.000092935	0.5	4	43041	8	?a
?a  225  ?b   => ?a  869  ?b	0.163763066	0.000210988	0.122077922	47	222762	385	?a
?a  1041  ?b   => ?a  869  ?b	0.027874564	0.001362862	0.4	8	5870	20	?a
?a  943  ?b   => ?a  869  ?b	0.038327526	0.000063696	0.578947368	11	172695	19	?a
?a  1060  ?b   => ?a  225  ?b	0.016739839	0.203204185	0.285135342	3729	18351	13078	?a
?a  1277  ?b   => ?a  225  ?b	0.024196227	0.058506828	0.35890265	5390	92126	15018	?a
?a  193  ?b   => ?a  225  ?b	0.027145563	0.069552915	0.164840257	6047	86941	36684	?a
?b  879  ?a   => ?a  1194  ?b	0.016957996	0.000058879	0.367231638	65	1103953	177	?a
?b  1  ?a   => ?a  1194  ?b	0.475867467	0.005963298	0.767031119	1824	305871	2378	?a
?b  247  ?a   => ?a  74  ?b	0.022843216	0.063102642	0.938879457	1106	17527	1178	?a
?a  818  ?b   => ?a  74  ?b	0.046863705	0.010247216	0.906512185	2269	221426	2503	?a
?a  88  ?b   => ?a  74  ?b	0.213499391	0.001568391	0.198712034	10337	6590831	52020	?a
?a  78  ?b   => ?a  74  ?b	0.445607948	0.165080264	0.942263179	21575	130694	22897	?a
?b  590  ?a   => ?a  18  ?b	0.01626058	0.290027447	0.905714286	317	1093	350	?b
?b  18  ?a   => ?a  18  ?b	0.381379841	0.381379841	0.720306142	7435	19495	10322	?b
?a  1094  ?b   => ?a  173  ?b	0.013333333	0.010652463	0.262295082	16	1502	61	?a
?b  610  ?a   => ?a  1191  ?b	0.024536601	0.012052841	0.39187155	781	64798	1993	?a
?b  941  ?a   => ?a  942  ?b	0.523399015	0.519559902	0.818882466	425	818	519	?a
?a  111  ?b   => ?a  1191  ?b	0.02849513	0.017813304	0.358639779	907	50917	2529	?a
?a  775  ?b   => ?a  884  ?b	0.101997579	0.001028835	0.481428571	337	327555	700	?b
?b  775  ?a   => ?a  884  ?b	0.061743341	0.000622796	0.3264	204	327555	625	?b
?b  884  ?a   => ?a  884  ?b	0.494552058	0.494552058	0.497715504	1634	3304	3283	?b
?b  935  ?a   => ?a  644  ?b	0.026923077	0.105660377	0.823529412	28	265	34	?a
?a  119  ?b   => ?a  184  ?b	0.213114754	0.013329915	0.787878788	52	3901	66	?a
?a  624  ?b   => ?a  771  ?b	0.011235955	0.037735849	1	2	53	2	?a
?b  66  ?a   => ?a  52  ?b	0.80952381	0.538969617	1	816	1514	816	?a
?b  160  ?a   => ?a  330  ?b	0.055674518	0.098509725	0.742857143	390	3959	525	?a
?b  768  ?a   => ?a  330  ?b	0.010992148	0.004689403	0.762376238	77	16420	101	?a
?a  265  ?b   => ?a  780  ?b	0.025423729	0.000009535	1	3	314630	3	?a
?b  1088  ?a   => ?a  680  ?b	0.01	0.00025025	1	1	3996	1	?b
?b  210  ?a   => ?a  177  ?b	0.645940015	0.602730375	0.983296214	883	1465	898	?a
?b  1382  ?a   => ?a  1100  ?b	0.33426427	0.002163908	0.49624255	1915	884973	3859	?b
?b  509  ?a   => ?a  1336  ?b	0.437907886	0.64211099	0.998569646	164060	255501	164295	?b
?a  774  ?b   => ?a  1310  ?b	0.027801911	0.068121341	0.182857143	128	1879	700	?a
?b  301  ?a   => ?a  1310  ?b	0.195047785	0.177470356	0.578981302	898	5060	1551	?a
?a  734  ?b   => ?a  671  ?b	0.056	0.021341463	0.175	7	328	40	?b
?a  534  ?b   => ?a  1305  ?b	0.190804598	0.000011535	0.103169671	332	28782950	3218	?a
?a  948  ?b   => ?a  257  ?b	0.134951803	0.007848593	0.176924877	756	96323	4273	?a
?a  288  ?b   => ?a  1302  ?b	0.985794232	0.005073994	0.997821351	2290	451321	2295	?a
?a  454  ?b   => ?a  1302  ?b	0.98407232	0.00213345	0.998689384	2286	1071504	2289	?a
?b  879  ?a   => ?a  764  ?b	0.032362406	0.00533809	0.648508859	5893	1103953	9087	?a
?b  1012  ?a   => ?a  1012  ?b	0.010484347	0.010484347	0.98156682	213	20316	217	?a
?b  487  ?a   => ?a  393  ?b	0.012824011	0.132768362	0.376	94	708	250	?b
?b  100  ?a   => ?a  393  ?b	0.209959072	0.017213032	0.197662471	1539	89409	7786	?b
?a  127  ?b   => ?a  165  ?b	0.011450382	0.043269231	0.473684211	36	832	76	?a
?a  1238  ?b   => ?a  418  ?b	0.091148116	0.016257621	0.411067194	104	6397	253	?a
?b  365  ?a   => ?a  418  ?b	0.02716915	0.008811825	0.369047619	31	3518	84	?a
?b  78  ?a   => ?a  418  ?b	0.043821209	0.000382573	0.129198966	50	130694	387	?a
?a  366  ?b   => ?a  418  ?b	0.106923751	0.021797391	0.547085202	122	5597	223	?a
?b  768  ?a   => ?a  418  ?b	0.025416301	0.001766139	0.725	29	16420	40	?a
?a  610  ?b   => ?a  155  ?b	0.011446783	0.15270533	0.696585709	9895	64798	14205	?b
?b  1382  ?a   => ?a  392  ?b	0.229321835	0.000661037	0.729426434	585	884973	802	?a
?b  509  ?a   => ?a  392  ?b	0.035672285	0.000356163	0.289808917	91	255501	314	?a
?a  1336  ?b   => ?a  392  ?b	0.134457076	0.000915533	0.426616915	343	374645	804	?a
?a  686  ?b   => ?a  496  ?b	0.014457189	0.000088986	0.964412811	271	3045430	281	?a
?b  345  ?a   => ?a  496  ?b	0.201760469	0.389134685	0.918406994	3782	9719	4118	?a
?a  623  ?b   => ?a  496  ?b	0.034142438	0.073826278	0.635551142	640	8669	1007	?a
?b  99  ?a   => ?a  1231  ?b	0.01590106	0.000051876	0.116129032	18	346984	155	?b
?a  1052  ?b   => ?a  1231  ?b	0.016784452	0.000446376	0.59375	19	42565	32	?b
?a  1103  ?b   => ?a  1231  ?b	0.057420495	0.000518722	0.221843003	65	125308	293	?b
?b  88  ?a   => ?a  155  ?b	0.919126366	0.120550049	0.943974023	794525	6590831	841681	?b
?b  250  ?a   => ?a  248  ?b	0.777401975	0.952096514	0.999961921	210082	220652	210090	?a
?a  1  ?b   => ?a  394  ?b	0.056038497	0.001180236	0.85952381	361	305871	420	?a
?a  215  ?b   => ?a  394  ?b	0.110524682	0.000085707	0.175499137	712	8307409	4057	?a
?a  88  ?b   => ?a  394  ?b	0.025923626	0.000025338	0.353065539	167	6590831	473	?a
?a  142  ?b   => ?a  685  ?b	0.010989011	0.000313522	0.466666667	7	22327	15	?b
?a  20  ?b   => ?a  943  ?b	0.020475405	0.120468793	0.123935369	3536	29352	28531	?a
?a  193  ?b   => ?a  943  ?b	0.043203335	0.085816818	0.158873131	7461	86941	46962	?a
?a  948  ?b   => ?a  943  ?b	0.205437332	0.368323246	0.383177267	35478	96323	92589	?a
?b  1237  ?a   => ?a  163  ?b	0.340182648	0.228235895	0.800358102	894	3917	1117	?b
?a  439  ?b   => ?a  1375  ?b	0.538469282	0.008167037	0.761868591	16048	1964972	21064	?a
?b  1121  ?a   => ?a  612  ?b	0.034279219	0.045730247	0.881538462	1719	37590	1950	?a
?b  1386  ?a   => ?a  612  ?b	0.018246356	0.091536615	0.593000648	915	9996	1543	?a
?b  786  ?a   => ?a  769  ?b	0.758196721	0.805125725	0.995218171	1665	2068	1673	?a
?a  496  ?b   => ?a  623  ?b	0.073826278	0.034142438	0.115398485	640	18745	5546	?a
?a  13  ?b   => ?a  623  ?b	0.025954551	0.002111586	0.965665236	225	106555	233	?a
?b  143  ?a   => ?a  261  ?b	0.029612756	0.000309112	0.928571429	13	42056	14	?b
?b  1014  ?a   => ?a  164  ?b	0.019230769	0.00887574	0.428571429	3	338	7	?a
?b  160  ?a   => ?a  164  ?b	0.025641026	0.001010356	0.363636364	4	3959	11	?a
?a  1023  ?b   => ?a  77  ?b	0.019076114	0.001179809	0.408216136	1103	934897	2702	?a
?a  239  ?b   => ?a  77  ?b	0.030352294	0.008815862	0.982092893	1755	199073	1787	?a
?a  215  ?b   => ?a  77  ?b	0.04718009	0.000328382	0.26787117	2728	8307409	10184	?a
?b  674  ?a   => ?a  324  ?b	0.607858551	0.38985283	0.742483693	89695	230074	120804	?a
?b  1238  ?a   => ?a  934  ?b	0.127794884	0.694231671	0.977332746	4441	6397	4544	?a
?a  35  ?b   => ?a  34  ?b	0.316493811	0.783761392	0.828371278	946	1207	1142	?b
?a  299  ?b   => ?a  93  ?b	0.132014965	0.000404559	0.300121507	247	610542	823	?a
?a  270  ?b   => ?a  93  ?b	0.273650454	0.000346689	0.366499642	512	1476828	1397	?a
?a  918  ?b   => ?a  93  ?b	0.017637627	0.000192984	0.251908397	33	170999	131	?a
?a  61  ?b   => ?a  185  ?b	0.186324786	0.002625494	0.626436782	109	41516	174	?a
?b  1196  ?a   => ?a  1127  ?b	0.010120177	0.000371739	0.150943396	16	43041	106	?a
?a  42  ?b   => ?a  1127  ?b	0.092346616	0.033858998	0.565891473	146	4312	258	?a
?a  299  ?b   => ?a  419  ?b	0.044535438	0.008639864	0.134494276	5275	610542	39221	?a
?a  306  ?b   => ?a  178  ?b	0.263157895	0.001883239	0.227272727	65	34515	286	?a
?a  144  ?b   => ?a  178  ?b	0.052631579	0.001309692	0.481481481	13	9926	27	?a
?a  134  ?b   => ?a  178  ?b	0.016194332	0.000280564	0.125	4	14257	32	?a
?a  248  ?b   => ?a  31  ?b	0.02289301	0.004170429	0.687614399	1127	270236	1639	?a
?b  250  ?a   => ?a  31  ?b	0.010339434	0.0023068	0.702068966	509	220652	725	?a
?b  1201  ?a   => ?a  31  ?b	0.608442178	0.776245886	0.993630785	29953	38587	30145	?a
?b  335  ?a   => ?a  335  ?b	0.704436712	0.704436712	0.868015543	6478	9196	7463	?b
?a  44  ?b   => ?a  946  ?b	0.043233083	0.001418134	0.505494505	46	32437	91	?b
?a  1385  ?b   => ?a  946  ?b	0.027255639	0.002374908	0.278846154	29	12211	104	?b
?b  40  ?a   => ?a  946  ?b	0.060150376	0.000193292	0.18879056	64	331105	339	?b
?b  879  ?a   => ?a  1095  ?b	0.011016421	0.000336065	0.204407713	371	1103953	1815	?a
?a  613  ?b   => ?a  1095  ?b	0.040086706	0.00065167	0.311994453	1350	2071600	4327	?a
?a  112  ?b   => ?a  1095  ?b	0.011016421	0.002199483	0.157939549	371	168676	2349	?a
?a  815  ?b   => ?a  955  ?b	0.023020775	0.000010748	0.836734694	41	3814720	49	?a
?b  1133  ?a   => ?a  160  ?b	0.034857287	0.120418848	0.926174497	138	1146	149	?a
?b  330  ?a   => ?a  160  ?b	0.098509725	0.055674518	0.631067961	390	7005	618	?a
?b  1196  ?a   => ?a  1015  ?b	0.035460993	0.000813178	0.315315315	35	43041	111	?a
?a  483  ?b   => ?a  1015  ?b	0.021276596	0.003626943	0.636363636	21	5790	33	?a
?a  1254  ?b   => ?a  1015  ?b	0.124620061	0.003354881	0.204318937	123	36663	602	?a
?a  749  ?b   => ?a  773  ?b	0.105714286	0.002247259	0.616666667	74	32929	120	?a
?b  879  ?a   => ?a  773  ?b	0.461428571	0.000292585	0.96996997	323	1103953	333	?a
?a  613  ?b   => ?a  773  ?b	0.497142857	0.000167986	0.983050847	348	2071600	354	?a
?b  1103  ?a   => ?a  180  ?b	0.02739726	0.000111725	1	14	125308	14	?b
?b  1188  ?a   => ?a  180  ?b	0.064579256	0.000099087	0.244444444	33	333040	135	?b
?b  384  ?a   => ?a  674  ?b	0.147708998	0.518293706	0.768521031	33984	65569	44220	?b
?b  215  ?a   => ?a  1174  ?b	0.073170732	0.000001444	0.666666667	12	8307409	18	?b
?b  88  ?a   => ?a  1174  ?b	0.030487805	0.000000759	1	5	6590831	5	?b
?b  112  ?a   => ?a  1174  ?b	0.012195122	0.000011857	1	2	168676	2	?b
?b  1229  ?a   => ?a  1014  ?b	0.139053254	0.112440191	0.979166667	47	418	48	?a
?a  142  ?b   => ?a  1014  ?b	0.026627219	0.000403099	0.75	9	22327	12	?a
?a  1059  ?b   => ?a  1014  ?b	0.020710059	0.032258065	0.777777778	7	217	9	?a
?a  270  ?b   => ?a  1014  ?b	0.023668639	0.000005417	0.4	8	1476828	20	?a
?a  242  ?b   => ?a  1014  ?b	0.25443787	0.000284153	0.646616541	86	302654	133	?a
?a  112  ?b   => ?a  1014  ?b	0.026627219	0.000053357	0.214285714	9	168676	42	?a
?a  179  ?b   => ?a  484  ?b	0.014492754	0.000018586	1	4	215220	4	?b
?b  88  ?a   => ?a  484  ?b	0.144927536	0.000006069	0.512820513	40	6590831	78	?b
?b  112  ?a   => ?a  484  ?b	0.02173913	0.000035571	0.461538462	6	168676	13	?b
?b  179  ?a   => ?a  484  ?b	0.010869565	0.000013939	0.6	3	215220	5	?b
?b  512  ?a   => ?a  484  ?b	0.105072464	0.001864472	0.966666667	29	15554	30	?b
?a  601  ?b   => ?a  602  ?b	0.030458221	0.285353535	0.347692308	113	396	325	?b
?a  284  ?b   => ?a  602  ?b	0.456873315	0.028223658	0.140710609	1695	60056	12046	?b
?a  100  ?b   => ?a  602  ?b	0.123180593	0.005111342	0.312585499	457	89409	1462	?b
?b  630  ?a   => ?a  313  ?b	0.019230769	0.001514387	1	3	1981	3	?b
?b  1143  ?a   => ?a  313  ?b	0.044871795	0.001653674	0.35	7	4233	20	?b
?a  265  ?b   => ?a  313  ?b	0.012820513	0.000006357	0.4	2	314630	5	?b
?b  265  ?a   => ?a  882  ?b	0.066225166	0.000031783	0.833333333	10	314630	12	?a
?a  265  ?b   => ?a  882  ?b	0.072847682	0.000034962	0.733333333	11	314630	15	?a
?b  1196  ?a   => ?a  483  ?b	0.021588946	0.002904208	0.58685446	125	43041	213	?a
?a  1254  ?b   => ?a  483  ?b	0.010362694	0.001636527	0.606060606	60	36663	99	?a
?a  236  ?b   => ?a  483  ?b	0.046459413	0.013417128	0.184879725	269	20049	1455	?a
?a  216  ?b   => ?a  483  ?b	0.026252159	0.000370074	0.573584906	152	410729	265	?a
?a  229  ?b   => ?a  483  ?b	0.053713299	0.006652976	0.16006176	311	46746	1943	?a
?b  324  ?a   => ?a  674  ?b	0.38985283	0.607858551	0.917840039	89695	147559	97724	?b
?a  78  ?b   => ?a  288  ?b	0.016026287	0.055343015	0.209828552	7233	130694	34471	?a
?a  613  ?b   => ?a  288  ?b	0.022675657	0.004940143	0.504659993	10234	2071600	20279	?a
?a  1060  ?b   => ?a  193  ?b	0.016240899	0.076944036	0.299469777	1412	18351	4715	?a
?a  943  ?b   => ?a  193  ?b	0.085816818	0.043203335	0.179273391	7461	172695	41618	?a
?a  948  ?b   => ?a  193  ?b	0.062605675	0.056507791	0.138706965	5443	96323	39241	?a
?a  225  ?b   => ?a  193  ?b	0.069552915	0.027145563	0.16452631	6047	222762	36754	?a
?a  571  ?b   => ?a  574  ?b	0.057017544	0.135416667	0.52	13	96	25	?a
?a  573  ?b   => ?a  574  ?b	0.026315789	0.074074074	0.230769231	6	81	26	?a
?a  107  ?b   => ?a  1211  ?b	0.027504912	0.000588112	0.256880734	28	47610	109	?a
?b  775  ?a   => ?a  1211  ?b	0.140471513	0.000436568	0.22953451	143	327555	623	?a
?a  775  ?b   => ?a  1211  ?b	0.171905697	0.000534261	0.189189189	175	327555	925	?a
?a  108  ?b   => ?a  1211  ?b	0.011787819	0.00022748	0.125	12	52752	96	?a
?a  454  ?b   => ?a  288  ?b	0.647337483	0.272660671	0.754364312	292157	1071504	387289	?a
?a  179  ?b   => ?a  491  ?b	0.01100493	0.00455348	0.844099914	980	215220	1161	?a
?b  879  ?a   => ?a  527  ?b	0.060849598	0.000048009	0.193430657	53	1103953	274	?a
?a  613  ?b   => ?a  527  ?b	0.037887486	0.00001593	0.218543046	33	2071600	151	?a
?b  91  ?a   => ?a  1  ?b	0.020518454	0.17010435	0.824921136	6276	36895	7608	?a
?a  179  ?b   => ?a  1  ?b	0.076738233	0.109060496	0.905590493	23472	215220	25919	?a
?a  215  ?b   => ?a  1  ?b	0.389703502	0.014348517	0.580057909	119199	8307409	205495	?a
?b  99  ?a   => ?a  1103  ?b	0.430283781	0.15539045	0.431085349	53918	346984	125075	?b
?a  943  ?b   => ?a  20  ?b	0.120468793	0.020475405	0.119165571	3536	172695	29673	?a
?b  782  ?a   => ?a  782  ?b	0.155339806	0.155339806	0.383233533	64	412	167	?b
?a  1146  ?b   => ?a  1242  ?b	0.014925373	0.000236367	1	7	29615	7	?a
?b  879  ?a   => ?a  1242  ?b	0.330490405	0.000140405	0.993589744	155	1103953	156	?a
?a  613  ?b   => ?a  1242  ?b	0.063965885	0.000014482	0.75	30	2071600	40	?a
?a  703  ?b   => ?a  1233  ?b	0.023408165	0.067644003	0.908527132	586	8663	645	?a
?a  112  ?b   => ?a  1233  ?b	0.198290325	0.029429202	0.896676301	4964	168676	5536	?a
?b  239  ?a   => ?a  244  ?b	0.013555383	0.000175815	0.897435897	35	199073	39	?b
?b  764  ?a   => ?a  669  ?b	0.046199702	0.000170242	0.171270718	31	182094	181	?b
?a  799  ?b   => ?a  669  ?b	0.062593145	0.003102378	0.451612903	42	13538	93	?b
?b  8  ?a   => ?a  669  ?b	0.146050671	0.000413382	0.33447099	98	237069	293	?b
?b  40  ?a   => ?a  669  ?b	0.023845007	0.000048323	0.14953271	16	331105	107	?b
?a  44  ?b   => ?a  669  ?b	0.031296572	0.000647409	0.396226415	21	32437	53	?b
?a  88  ?b   => ?a  1134  ?b	0.014301321	0.000043697	0.375488918	288	6590831	767	?a
?a  179  ?b   => ?a  1134  ?b	0.152646738	0.014283059	0.542821826	3074	215220	5663	?a
?b  1347  ?a   => ?a  382  ?b	0.023738872	0.000002194	0.285714286	8	3647105	28	?a
?a  138  ?b   => ?a  382  ?b	0.026706231	0.000001825	0.642857143	9	4931578	14	?a
?a  98  ?b   => ?a  382  ?b	0.023738872	0.00002134	0.275862069	8	374882	29	?a
?b  1347  ?a   => ?a  954  ?b	0.018181818	0.000001645	0.857142857	6	3647105	7	?a
?b  799  ?a   => ?a  887  ?b	0.020779221	0.000590929	0.421052632	8	13538	19	?b
?b  262  ?a   => ?a  959  ?b	0.020057307	0.001440626	0.7	7	4859	10	?b
?b  459  ?a   => ?a  959  ?b	0.017191977	0.000003433	0.113207547	6	1747754	53	?b
?b  534  ?a   => ?a  959  ?b	0.252148997	0.000003057	0.41314554	88	28782950	213	?b
?b  112  ?a   => ?a  1138  ?b	0.088888889	0.000071142	0.857142857	12	168676	14	?a
?a  557  ?b   => ?a  529  ?b	0.013058419	0.088167053	0.22754491	38	431	167	?b
?a  88  ?b   => ?a  345  ?b	0.033954111	0.00005007	0.496240602	330	6590831	665	?a
?b  496  ?a   => ?a  345  ?b	0.389134685	0.201760469	0.34133574	3782	18745	11080	?a
?a  920  ?b   => ?a  1136  ?b	0.173853836	0.332465278	0.931873479	383	1152	411	?a
?b  1255  ?a   => ?a  145  ?b	0.02349486	0.001514757	0.128772636	64	42251	497	?b
?b  139  ?a   => ?a  145  ?b	0.405653451	0.320289855	0.987488829	1105	3450	1119	?b
?a  1385  ?b   => ?a  149  ?b	0.01254902	0.001310294	0.941176471	16	12211	17	?a
?a  73  ?b   => ?a  149  ?b	0.176470588	0.001966268	0.414364641	225	114430	543	?a
?a  236  ?b   => ?a  149  ?b	0.011764706	0.000748167	0.46875	15	20049	32	?a
?a  401  ?b   => ?a  757  ?b	0.362573099	0.02219438	0.939393939	124	5587	132	?a
?a  391  ?b   => ?a  757  ?b	0.18128655	0.017960603	0.543859649	62	3452	114	?a
?a  112  ?b   => ?a  885  ?b	0.023364486	0.000029643	0.208333333	5	168676	24	?a
?a  829  ?b   => ?a  889  ?b	0.047272727	0.075849822	0.679545455	299	3942	440	?a
?a  1208  ?b   => ?a  889  ?b	0.09201581	0.025514006	0.102645503	582	22811	5670	?a
?a  33  ?b   => ?a  889  ?b	0.017233202	0.003257329	0.175523349	109	33463	621	?a
?a  215  ?b   => ?a  96  ?b	0.361001318	0.000032983	0.655502392	274	8307409	418	?a
?b  300  ?a   => ?a  679  ?b	0.024219579	0.215808528	0.377949982	1073	4972	2839	?a
?b  1384  ?a   => ?a  679  ?b	0.456492788	0.557780352	0.981223618	20224	36258	20611	?a
?a  13  ?b   => ?a  1074  ?b	0.089114152	0.042654028	0.912833902	4545	106555	4979	?a
?a  126  ?b   => ?a  1074  ?b	0.965844477	0.045463733	0.681129962	49260	1083501	72321	?a
?b  150  ?a   => ?a  1382  ?b	0.010731401	0.503499099	0.994242044	9497	18862	9552	?a
?b  1091  ?a   => ?a  1071  ?b	0.95804239	0.993022349	0.99985351	511906	515503	511981	?b
?a  215  ?b   => ?a  808  ?b	0.027861173	0.002659794	0.894430052	22096	8307409	24704	?a
?a  710  ?b   => ?a  1382  ?b	0.045608171	0.126620321	0.21693352	40362	318764	186057	?a
?a  454  ?b   => ?a  1052  ?b	0.06540585	0.002598217	0.194726166	2784	1071504	14297	?a
?a  815  ?b   => ?a  1385  ?b	0.049381705	0.000158072	0.118560755	603	3814720	5086	?a
?b  1196  ?a   => ?a  1385  ?b	0.011792646	0.003345647	0.573705179	144	43041	251	?a
?a  44  ?b   => ?a  1385  ?b	0.010646139	0.004007769	0.44982699	130	32437	289	?a
?b  1382  ?a   => ?a  1326  ?b	0.999269184	0.00463517	0.499634592	4102	884973	8210	?b
?a  91  ?b   => ?a  273  ?b	0.07073955	0.000596287	0.1375	22	36895	160	?a
?a  365  ?b   => ?a  273  ?b	0.032154341	0.002842524	0.909090909	10	3518	11	?a
?a  943  ?b   => ?a  948  ?b	0.368323246	0.205437332	0.455009491	35478	172695	77972	?a
?a  25  ?b   => ?a  839  ?b	0.021567678	0.122685185	0.598708983	1113	9072	1859	?a
?a  193  ?b   => ?a  948  ?b	0.056507791	0.062605675	0.153748376	5443	86941	35402	?a
?a  483  ?b   => ?a  236  ?b	0.013417128	0.046459413	0.188904494	269	5790	1424	?a
?b  26  ?a   => ?a  236  ?b	0.01631004	0.019268163	0.791767554	327	16971	413	?a
?b  1196  ?a   => ?a  236  ?b	0.011621527	0.005413443	0.572481572	233	43041	407	?a
?a  229  ?b   => ?a  236  ?b	0.032071425	0.013755188	0.524469821	643	46746	1226	?a
?a  73  ?b   => ?a  236  ?b	0.191680383	0.03358385	0.358288271	3843	114430	10726	?a
?a  267  ?b   => ?a  1002  ?b	0.223308271	0.048545276	0.266367713	297	6118	1115	?b
?b  630  ?a   => ?a  629  ?b	0.696797521	0.680969207	0.951339915	1349	1981	1418	?a
?a  675  ?b   => ?a  522  ?b	0.051056338	0.01113404	0.353120244	464	41674	1314	?a
?b  613  ?a   => ?a  666  ?b	0.388043478	0.000172331	0.536036036	357	2071600	666	?a
?a  114  ?b   => ?a  610  ?b	0.042269823	0.144935972	0.230264817	2739	18898	11895	?a
?b  26  ?a   => ?a  475  ?b	0.066666667	0.000471392	0.666666667	8	16971	12	?b
?b  210  ?a   => ?a  475  ?b	0.05	0.004095563	0.25	6	1465	24	?b
?b  111  ?a   => ?a  610  ?b	0.457622149	0.582379166	0.995936052	29653	50917	29774	?a
?a  751  ?b   => ?a  143  ?b	0.034620506	0.690702087	0.763903463	1456	2108	1906	?a
?b  1058  ?a   => ?a  143  ?b	0.153414495	0.183540523	0.507432167	6452	35153	12715	?a
?b  613  ?a   => ?a  1045  ?b	0.202702703	0.001201969	0.904139434	2490	2071600	2754	?b
?b  138  ?a   => ?a  1045  ?b	0.271979811	0.000677471	0.82554979	3341	4931578	4047	?b
?b  40  ?a   => ?a  201  ?b	0.031578947	0.000045303	0.102040816	15	331105	147	?b
?a  1103  ?b   => ?a  201  ?b	0.029473684	0.000111725	0.225806452	14	125308	62	?b
?b  393  ?a   => ?a  100  ?b	0.017213032	0.209959072	0.461607678	1539	7330	3334	?a
?a  343  ?b   => ?a  100  ?b	0.08898433	0.264582641	0.268384833	7956	30070	29644	?a
?a  373  ?b   => ?a  100  ?b	0.033352347	0.196068118	0.196857671	2982	15209	15148	?a
?a  284  ?b   => ?a  100  ?b	0.100918252	0.150243106	0.182168743	9023	60056	49531	?a
?a  600  ?b   => ?a  100  ?b	0.014416893	0.276194558	0.334457706	1289	4667	3854	?a
?b  207  ?a   => ?a  100  ?b	0.051661466	0.007743854	0.467652121	4619	596473	9877	?a
?b  679  ?a   => ?a  1384  ?b	0.557780352	0.456492788	0.978280849	20224	44303	20673	?b
?b  10  ?a   => ?a  913  ?b	0.112359551	0.004779353	0.882352941	30	6277	34	?b
?a  1190  ?b   => ?a  728  ?b	0.016753022	0.065022121	0.194857372	970	14918	4978	?a
?b  1196  ?a   => ?a  1287  ?b	0.019430637	0.000999047	0.227513228	43	43041	189	?a
?a  1060  ?b   => ?a  1287  ?b	0.08811568	0.010626124	0.49744898	195	18351	392	?a
?a  1277  ?b   => ?a  1287  ?b	0.135110709	0.003245555	0.155405405	299	92126	1924	?a
?a  815  ?b   => ?a  1287  ?b	0.010393131	0.000006029	0.511111111	23	3814720	45	?a
?a  1233  ?b   => ?a  703  ?b	0.067644003	0.023408165	0.943639291	586	25034	621	?a
?a  112  ?b   => ?a  703  ?b	0.292162069	0.015005099	0.723142857	2531	168676	3500	?a
?b  88  ?a   => ?a  148  ?b	0.153939722	0.000172816	0.92601626	1139	6590831	1230	?b
?b  1  ?a   => ?a  310  ?b	0.504504505	0.000183084	1	56	305871	56	?b
?b  215  ?a   => ?a  310  ?b	0.261261261	0.000003491	0.483333333	29	8307409	60	?b
?b  88  ?a   => ?a  310  ?b	0.126126126	0.000002124	0.424242424	14	6590831	33	?b
?b  247  ?a   => ?a  1146  ?b	0.01755867	0.029668511	0.675324675	520	17527	770	?a
?b  606  ?a   => ?a  1146  ?b	0.378929596	0.505609371	0.971097265	11222	22195	11556	?a
?b  879  ?a   => ?a  1146  ?b	0.011244302	0.000301643	0.411111111	333	1103953	810	?a
?a  109  ?b   => ?a  1146  ?b	0.011210535	0.003488568	0.431729519	332	95168	769	?a
?a  764  ?b   => ?a  1146  ?b	0.010130002	0.001647501	0.105152471	300	182094	2853	?a
?a  78  ?b   => ?a  1146  ?b	0.087320615	0.019786677	0.678740157	2586	130694	3810	?a
?a  613  ?b   => ?a  1146  ?b	0.03896674	0.000557057	0.410676157	1154	2071600	2810	?a
